emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,emb_128,emb_129,emb_130,emb_131,emb_132,emb_133,emb_134,emb_135,emb_136,emb_137,emb_138,emb_139,emb_140,emb_141,emb_142,emb_143,emb_144,emb_145,emb_146,emb_147,emb_148,emb_149,emb_150,emb_151,emb_152,emb_153,emb_154,emb_155,emb_156,emb_157,emb_158,emb_159,emb_160,emb_161,emb_162,emb_163,emb_164,emb_165,emb_166,emb_167,emb_168,emb_169,emb_170,emb_171,emb_172,emb_173,emb_174,emb_175,emb_176,emb_177,emb_178,emb_179,emb_180,emb_181,emb_182,emb_183,emb_184,emb_185,emb_186,emb_187,emb_188,emb_189,emb_190,emb_191,emb_192,emb_193,emb_194,emb_195,emb_196,emb_197,emb_198,emb_199,emb_200,emb_201,emb_202,emb_203,emb_204,emb_205,emb_206,emb_207,emb_208,emb_209,emb_210,emb_211,emb_212,emb_213,emb_214,emb_215,emb_216,emb_217,emb_218,emb_219,emb_220,emb_221,emb_222,emb_223,emb_224,emb_225,emb_226,emb_227,emb_228,emb_229,emb_230,emb_231,emb_232,emb_233,emb_234,emb_235,emb_236,emb_237,emb_238,emb_239,emb_240,emb_241,emb_242,emb_243,emb_244,emb_245,emb_246,emb_247,emb_248,emb_249,emb_250,emb_251,emb_252,emb_253,emb_254,emb_255,class,prior_0,prior_1,prior_2,prior_3,prior_4,prior_5,prior_6,prior_7,added_utc,source
0.5732798,0.21234187,0.1282155,0.1631132,0.31324774,0.4604683,0.038621165,0.23470166,0.37145546,0.0,0.26550674,0.31937551,0.1523626,0.11543626,0.0,0.23463595,0.0,0.47661078,0.0,0.18566085,0.5213696,0.16734642,0.08135848,0.21203052,0.52934635,0.07772091,0.4088686,0.04874973,0.14558597,0.2951142,0.015670657,0.033261362,0.054195255,0.22833037,0.19881824,0.23903947,0.34456035,0.0,0.18515453,0.0,0.27936465,0.36779544,0.0,0.0,0.25565335,0.0,0.045549367,0.049390852,0.23770295,0.0024083927,0.11807676,0.16981508,0.34229088,0.5913805,0.0,0.0,0.23006119,0.19217391,0.0,0.14803214,0.069938876,0.13824521,0.088910095,0.15102682,0.0,0.060883492,0.0,0.2287791,0.104044475,0.32963106,0.2242879,0.93864226,0.41110155,0.1949453,0.08209125,0.19624832,0.25633013,0.16500519,0.11043219,0.0,0.15186682,0.18995729,0.4952313,0.20653483,0.42923766,0.058771923,0.26273754,0.24114151,0.21751031,0.31920415,0.0075631365,0.0,0.31669343,0.10363572,0.2557449,0.0,0.020226337,0.049600724,0.19396636,0.12002578,0.24087879,0.44455808,0.2995637,0.35801518,0.523954,0.06534399,0.0,0.060916856,0.0,0.2208372,0.08869885,0.06946975,0.60840297,0.0,0.01625884,0.52327085,0.37365466,0.014047245,0.20446813,0.0,0.0,0.14669631,0.39108044,0.079510786,0.17577508,0.2606244,0.07134218,0.07775906,0.17660478,0.8978847,0.17974943,0.16030768,0.89985305,0.009370211,0.15643147,0.0024331156,0.6126455,0.08157612,0.028304337,0.286854,0.0,0.008007774,0.027104404,0.0,0.07918986,0.047881186,0.49962452,0.2751105,0.22244251,0.13328324,0.0,0.12987193,0.15836148,0.20220058,0.035698254,0.017995082,0.0,0.07601932,0.086816,0.21426882,0.0,0.25767732,0.6997878,0.40219295,0.14139369,0.00084036635,0.19068414,0.115024395,0.015344474,0.031285748,0.22754425,0.46492225,0.0,0.29375097,0.2163907,0.05931512,0.14030612,0.075116724,0.42453766,0.1809077,0.33416155,0.68540347,0.31066826,0.15386957,0.0,0.0,0.5478861,0.11506574,0.014891006,0.19056001,0.0,0.43960524,0.014818868,0.1812954,0.56493413,0.23645228,0.054719687,0.15127859,0.0,0.34721205,0.7732701,0.20485243,0.13999616,0.06655037,0.1825032,0.0,0.045897584,0.36855775,0.10241854,0.0,0.27836284,0.0,0.55318546,0.103424445,0.0,0.021943368,0.41365376,0.45958924,0.0056031235,0.5232943,0.1275433,0.118391976,0.12625255,0.053278223,0.26227784,0.26999825,0.5256415,0.024878956,0.12496513,0.0,0.30905247,0.15693627,0.40850332,0.23174167,0.036984757,0.252064,0.028714286,0.30600107,0.25738358,0.15165515,0.051885746,0.19168597,0.115565635,0.2505255,0.0,0.19174424,0.1533652,0.27073175,0.0,0.036625262,0.1416181,0.27346674,0.0679744,0.15775655,0.3077849,0.20149595,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
0.53511906,0.0,0.25141668,0.0,0.13153012,0.5393131,0.1520145,0.112046756,0.1510088,0.0,0.0,0.104592115,0.0,0.0,0.03318488,0.19251257,0.0,0.3508868,0.0,0.04345231,0.40682885,0.2976076,0.0,0.06479526,0.60521823,0.09815971,0.47713804,0.0,0.12481715,0.4027406,0.008305672,0.16861798,0.0,0.0,0.0279147,0.0,0.16217421,0.043485273,0.01878778,0.0035500098,0.16925597,0.37148124,0.0,0.0,0.18258828,0.0,0.0068384255,0.0,0.06527829,0.18118544,0.0,0.36007223,0.17883009,0.62420344,0.0,0.0,0.27127692,0.02805173,0.0,0.2966737,0.18770505,0.0023473375,0.0,0.0,0.0,0.0,0.0,0.034231298,0.02763446,0.23760357,0.09904856,0.77720004,0.33827496,0.056258153,0.2020588,0.022904523,0.21192499,0.10075903,0.25781453,0.0,0.0033249706,0.0,0.5553822,0.031119607,0.57291895,0.13974695,0.08620834,0.03620205,0.040474527,0.22780153,0.0,0.110134736,0.28622603,0.28819212,0.067097425,0.0,0.26318514,0.0,0.0,0.0,0.037216704,0.3899902,0.32300702,0.19594145,0.41922683,0.1781795,0.0,0.0,0.0,0.14295226,0.026079345,0.13054565,0.6342135,0.0,0.0,0.42263693,0.27441728,0.0,0.31960493,0.0,0.0,0.2993132,0.42859927,0.2055887,0.0,0.1362595,0.00810125,0.14166358,0.30609852,0.8116831,0.2860163,0.026074937,0.779585,0.13565737,0.0,0.1787901,0.44571608,0.0,0.033141542,0.0039622374,0.0,0.23139341,0.18418752,0.0,0.010701991,0.15528794,0.6163584,0.2729887,0.00484604,0.24015874,0.0,0.18963586,0.0,0.029611137,0.0,0.11167558,0.0,0.22698423,0.0,0.0,0.0,0.03930712,0.6469494,0.26490197,0.0,0.00019445443,0.0,0.023371615,0.1835153,0.0048580132,0.10273,0.42067432,0.0,0.14177343,0.04211616,0.13562654,0.054223794,0.0,0.48078424,0.0,0.2203381,0.6528304,0.15079401,0.0,0.0,0.0,0.6540141,0.17924252,0.22011672,0.034916494,0.0,0.44069776,0.087998435,0.0310057,0.47586995,0.101536244,0.108693846,0.15177448,0.0,0.22272345,0.7686227,0.3517702,0.20962887,0.0,0.28618443,0.0,0.21288672,0.15032148,0.23510236,0.047112606,0.10182841,0.0,0.4630234,0.06910759,0.0,0.06715973,0.46119443,0.4734385,0.0,0.59685326,0.0,0.10082318,0.0,0.013777267,0.034824684,0.07771073,0.5531886,0.0055169314,0.0,0.13789682,0.30989093,0.0,0.23089667,0.06357374,0.18464667,0.12247431,0.10732761,0.16694039,0.18757726,0.0,0.07619734,0.022473376,0.07601817,0.04714508,0.06549609,0.33437705,0.117428415,0.07028312,0.0,0.00047430024,0.0,0.042563934,0.096515045,0.05556081,0.16993918,0.0,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
0.7348267,0.4597916,0.1432496,0.45485714,0.58356535,0.45862526,0.0,0.34787926,0.58783424,0.0,0.6002868,0.5803776,0.39588332,0.32342982,0.0,0.34338742,0.0,0.6269546,0.0,0.28263634,0.6670791,0.10849674,0.29321027,0.3560027,0.5237989,0.121976145,0.35109782,0.2753465,0.22732687,0.2639693,0.028245095,0.0,0.29101595,0.47623822,0.29459193,0.45679548,0.58170307,0.0,0.3466374,0.0,0.48924872,0.40671143,0.0,0.0,0.29707944,0.0,0.09217834,0.093051985,0.4878899,0.0,0.22699748,0.036469392,0.6149909,0.71382284,0.0,0.0,0.2791749,0.39408392,0.0,0.08026378,0.0,0.33185968,0.26887655,0.35763043,0.0,0.21220481,0.0,0.33622476,0.20388366,0.510534,0.4285434,1.2239562,0.63340265,0.36860222,0.0,0.40260303,0.36109495,0.3483285,0.032138266,0.0,0.36601594,0.47646397,0.5143676,0.41196102,0.43096864,0.018396713,0.41264302,0.47663814,0.39013118,0.53504866,0.08786306,0.0,0.49937302,0.020822335,0.4595069,0.0,0.0,0.12635101,0.4383354,0.37610897,0.5566697,0.6060351,0.35858977,0.57229376,0.72447634,0.0,0.0,0.20132494,0.0,0.31014195,0.18171039,0.15389255,0.59568125,0.018200964,0.0,0.65866494,0.53338623,0.07192042,0.16428405,0.0,0.0,0.06269448,0.45440194,0.05486943,0.39957654,0.38919315,0.13008873,0.026069589,0.05158329,1.1016589,0.07405326,0.4101916,1.1703752,0.0,0.37556338,0.0,0.8630793,0.26960424,0.015848564,0.5373068,0.0,0.0,0.0,0.0,0.13872981,0.0,0.4601642,0.4644455,0.4781919,0.08035354,0.0,0.04090958,0.33295476,0.33261684,0.24866436,0.0,0.0,0.0,0.2939017,0.46416,0.0208305,0.46771318,0.81561786,0.6369139,0.26075855,0.0016312456,0.4585156,0.29232663,0.0,0.0118345395,0.37172762,0.61458385,0.0,0.57214785,0.34949213,0.0,0.24804337,0.27927226,0.36147144,0.44514647,0.44875368,0.7748961,0.58279854,0.40932253,0.0,0.0,0.59226495,0.045580912,0.0,0.39361557,0.0,0.6108955,0.0,0.39876252,0.75760144,0.3145443,0.14795688,0.20380643,0.08574571,0.5420921,0.8770699,0.1625995,0.09469244,0.3448446,0.18337393,0.023515973,0.03275581,0.6136099,0.12114689,0.0,0.41846597,0.0,0.7602152,0.1412991,0.0,0.0,0.5151092,0.5238278,0.0050635412,0.48399365,0.30813897,0.2602026,0.36881515,0.097005926,0.5935893,0.47893125,0.5715775,0.025580583,0.33730444,0.0,0.37357718,0.43221655,0.6940817,0.39904875,0.018914893,0.40943673,0.0,0.5340113,0.44850844,0.3733074,0.05224182,0.48339072,0.26949406,0.44238025,0.0,0.14379862,0.35522723,0.5504013,0.0,0.0014877096,0.2905566,0.48006725,0.09996666,0.32415465,0.51963997,0.4683232,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
0.34969097,0.024014872,0.20278369,0.0,0.29595244,0.8082309,0.019290525,0.32162547,0.31304786,0.3259388,0.17433538,0.13671084,0.0,0.08836931,0.16237473,0.3415032,0.20379667,0.5524652,0.18327099,0.020547094,0.85401154,0.078498885,0.020011503,0.2791145,0.8316133,0.0842699,0.41889665,0.0,0.11188412,0.6291543,0.022095554,0.0,0.0,0.0,0.35045555,0.0,0.08747037,0.0,0.08433958,0.0,0.05697059,0.14874516,0.0,0.0,0.32401797,0.0,0.0,0.0,0.0,0.034682825,0.1304582,0.46384144,0.13332027,0.39154527,0.0,0.0,0.15826745,0.12693927,0.0,0.06354428,0.008720912,0.0,0.0,0.0,0.0,0.0,0.0,0.2051416,0.011873081,0.31533295,0.06215944,0.82786065,0.16824262,0.0,0.0,0.0,0.063130625,0.19351286,0.028167184,0.0,0.0,0.0,0.5947531,0.07412808,0.3308249,0.0,0.19338778,0.0,0.19383746,0.08485386,0.2002197,0.2834815,0.14448111,0.08769282,0.28526643,0.0,0.0,0.0,0.0,0.16434048,0.0,0.3810861,0.10172994,0.21569233,0.60569066,0.3189097,0.0,0.0,0.0,0.36232808,0.06656347,0.0,0.8422601,0.0,0.34175798,0.29911673,0.0,0.058447275,0.1342515,0.0,0.0,0.11879351,0.30298343,0.0,0.0,0.38016537,0.15081564,0.32802433,0.3703243,0.9494312,0.3368212,0.0,0.7997446,0.0,0.0,0.0,0.6163447,0.04789055,0.18424991,0.0,0.0,0.046743475,0.017355401,0.0,0.0,0.0,0.816496,0.0,0.0,0.128908,0.0,0.47757575,0.34130123,0.16329691,0.0,0.0,0.0,0.030422987,0.11736883,0.085527405,0.0053837835,0.04542774,0.52352464,0.33056372,0.0,0.0,0.0,0.0,0.15120566,0.00047737733,0.0,0.6150373,0.20051093,0.0,0.061823644,0.067071885,0.016927447,0.0,0.61185074,0.0,0.071074635,0.80373746,0.022460887,0.0,0.09433986,0.0,0.86468786,0.4956669,0.079851285,0.08049249,0.009164464,0.46238673,0.0,0.0,0.4751048,0.19083445,0.0,0.039143756,0.14327729,0.40081066,0.8559783,0.057080112,0.032918565,0.0,0.22396378,0.0,0.0,0.031673703,0.0,0.024048809,0.24154308,0.0,0.6239528,0.0039660907,0.0,0.3243602,0.4299951,0.38051763,0.017309606,0.78573734,0.0,0.013199642,0.26756072,0.0,0.11316868,0.45606905,0.4772307,0.003362257,0.0,0.0,0.15400861,0.0,0.47890615,0.0,0.0,0.4627403,0.24989536,0.034711085,0.11754146,0.0,0.0,0.0,0.25510916,0.016691089,0.3179464,0.15127255,0.0,0.0,0.0,0.17494386,0.0,0.013104136,0.014077084,0.0,0.0056666546,0.0,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
0.651918,0.12613265,0.24464953,0.13578771,0.26367176,0.5273742,0.08902004,0.1496619,0.29193684,0.0,0.13882725,0.23765007,0.0415095,0.1135166,0.0,0.20435184,0.0,0.40801966,0.0,0.10842888,0.4594721,0.32015803,0.007675374,0.1465273,0.6113864,0.12184304,0.45358917,0.00088961795,0.18678878,0.35458872,0.014509347,0.13013634,0.05388142,0.12738152,0.06737359,0.14077032,0.31608415,0.031901736,0.10055001,0.0,0.2554087,0.3977065,0.0,0.0,0.19733052,0.0,0.03635033,0.012204247,0.20356205,0.1242713,0.0,0.2501695,0.33650225,0.68174136,0.0,0.0,0.2699342,0.16013362,0.0,0.27885142,0.20043302,0.119090915,0.0,0.06763336,0.0,0.013720495,0.0,0.11147059,0.08627019,0.2937143,0.220151,0.95354426,0.49690995,0.16325991,0.14368841,0.14707246,0.2529696,0.15701838,0.20250499,0.0,0.09386121,0.11717881,0.56321335,0.14184865,0.55701077,0.13890013,0.14499027,0.17969836,0.14167245,0.36806473,0.0,0.036705144,0.3539042,0.2690112,0.1860761,0.0,0.2047679,0.014252925,0.10975146,0.018578358,0.20005396,0.49503046,0.35773733,0.33679372,0.54112875,0.08958323,0.0,0.0,0.0,0.17483237,0.083054885,0.14583665,0.6363158,0.0,0.0,0.55102533,0.39125368,0.0,0.30542645,0.0,0.0,0.28056377,0.48485914,0.17019422,0.08875767,0.20284839,0.0,0.06737245,0.2301692,0.95541406,0.2150066,0.15317273,0.9459888,0.08052981,0.11246669,0.11970864,0.6044846,0.0,0.022802884,0.14935185,0.0,0.15600258,0.14717801,0.0,0.054095976,0.10578157,0.57834446,0.38045147,0.16090995,0.23420377,0.0,0.08528236,0.055445228,0.09806654,0.0,0.09322307,0.0,0.20447002,0.027782766,0.10821443,0.0,0.1252696,0.74099076,0.41859496,0.06761662,0.0007003108,0.18233854,0.14215821,0.052339736,0.0,0.22044793,0.48463717,0.0,0.33032504,0.12487858,0.09235191,0.120490655,0.028210804,0.47182316,0.11565005,0.2867216,0.686781,0.3201628,0.05256203,0.0,0.0,0.6725056,0.10939561,0.11921136,0.13563345,0.0,0.5221946,0.04589613,0.12698948,0.6053999,0.13564931,0.15915821,0.17584793,0.0,0.2964966,0.8333721,0.29981694,0.2206502,0.019413114,0.32339725,0.0,0.17050673,0.33515006,0.25890735,0.009479772,0.17298342,0.0,0.55939037,0.08914622,0.0,0.0,0.4666951,0.51700884,0.0,0.57131535,0.0474682,0.14959429,0.0,0.04505179,0.22935057,0.15703845,0.6070261,0.016441863,0.05882973,0.07015843,0.3489179,0.14338453,0.38103777,0.12782788,0.17681247,0.23072542,0.019239482,0.30240375,0.27967012,0.059780013,0.09514241,0.22197211,0.07758822,0.17358059,0.0,0.3012961,0.22496872,0.23737992,0.0,0.0,0.094684616,0.17153792,0.10282376,0.1529556,0.28809312,0.13411279,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
0.63943714,0.040276613,0.27045274,0.040239424,0.1697898,0.52918327,0.13808188,0.0956158,0.18932535,0.0,0.017819237,0.14695992,0.0,0.04093724,0.0,0.17108244,0.0,0.3597927,0.0,0.054854583,0.39824846,0.37678558,0.0,0.0906464,0.6071284,0.123530924,0.4966538,0.0,0.16395934,0.36895853,0.010167015,0.1801029,0.00038599968,0.039312128,0.017613078,0.06237902,0.25039956,0.05067897,0.029449081,0.0,0.21668586,0.422271,0.0,0.0,0.16172858,0.0,0.021159107,0.0,0.124977484,0.18209583,0.0,0.30450192,0.25018287,0.6918074,0.0,0.0,0.27390224,0.08116749,0.0,0.3362923,0.24587531,0.05965671,0.0,0.0072911927,0.0,0.0,0.0,0.032919317,0.053771667,0.24556741,0.1641661,0.89202297,0.46516445,0.10881248,0.22541091,0.0771732,0.23784947,0.11326757,0.2689536,0.0,0.05432175,0.029820796,0.5854512,0.07559361,0.61230075,0.17761262,0.07686271,0.11941052,0.07288695,0.32174686,0.0,0.06428405,0.3285795,0.3353472,0.09819338,0.0,0.2920348,0.0,0.01808571,0.0,0.11957403,0.44580793,0.36534145,0.27589282,0.46104378,0.11926335,0.0,0.0,0.0,0.13793096,0.04519238,0.15058851,0.63992286,0.0,0.0,0.52307886,0.3740011,0.0,0.35247335,0.0,0.0,0.33709937,0.4986133,0.2306141,0.01289396,0.15122795,0.0,0.068772115,0.28748706,0.8931906,0.27522677,0.09466787,0.8954563,0.14762154,0.030674152,0.20713204,0.5318572,0.0,0.017121697,0.06529521,0.0,0.24005134,0.1970489,0.0,0.032125738,0.15992238,0.61326206,0.37046906,0.09266055,0.27505702,0.0,0.08495402,0.0,0.034194995,0.0,0.12102683,0.0,0.2711651,0.0,0.022663675,0.0,0.054306593,0.7449755,0.35272422,0.026232831,0.0004324854,0.09712088,0.09174508,0.11863731,0.0,0.15589356,0.4452001,0.0,0.26664832,0.06617433,0.12856126,0.08450754,0.0,0.48537147,0.046088405,0.27214962,0.6691362,0.25710708,0.0,0.0,0.0,0.6728292,0.12364164,0.1908653,0.07207026,0.0,0.5002154,0.07936069,0.06442526,0.56271756,0.08460498,0.18327971,0.17722802,0.0,0.23690246,0.8194149,0.37091562,0.26001412,0.0,0.3314466,0.0,0.23424602,0.2686586,0.29709366,0.038522717,0.109690905,0.0,0.5017207,0.08109757,0.0,0.0,0.48083887,0.53791296,0.0,0.5916694,0.0020201583,0.13772118,0.0,0.029633962,0.12407736,0.06768372,0.6164798,0.01141447,0.004504688,0.12675819,0.35491332,0.052672725,0.28359547,0.07603646,0.22339351,0.14616725,0.04591999,0.23789588,0.23775758,0.0,0.12330857,0.14279765,0.04014705,0.102679215,0.0,0.3392627,0.21069044,0.17447194,0.0,0.0,0.029735748,0.10137391,0.10350944,0.09760535,0.2383761,0.060800143,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
0.744519,0.7177825,0.0,0.6401829,0.8576776,0.38260496,0.0,0.52862805,0.7996552,0.0,1.0013773,0.7573939,0.5875987,0.44429192,0.0,0.48053154,0.0,0.7306244,0.068577886,0.44507796,0.9255007,0.0,0.44220436,0.5063018,0.56444204,0.075664826,0.29489785,0.419675,0.21196039,0.2468183,0.042220823,0.0,0.42989737,0.67897254,0.56514555,0.6784468,0.7134615,0.0,0.47436598,0.0,0.6798522,0.41087347,0.0,0.0,0.36061737,0.0,0.124237895,0.11839927,0.67272747,0.0,0.46660244,0.0,0.7447837,0.6780316,0.0,0.0,0.24231957,0.5026703,0.0,0.0,0.0,0.48481968,0.4047259,0.5305899,0.0,0.301858,0.0,0.5213693,0.26568246,0.70718086,0.5097973,1.3541163,0.6433545,0.43464184,0.0,0.561859,0.31128967,0.43229923,0.0,0.0,0.48093247,0.727935,0.523869,0.5546854,0.2944219,0.0,0.66027737,0.6586428,0.5537638,0.54473937,0.1727279,0.0,0.46196073,0.0,0.7414256,0.0,0.0,0.19008057,0.63844156,0.707516,0.73650426,0.65922815,0.33463106,0.750106,0.83298206,0.0,0.0,0.3307046,0.0,0.43389925,0.19434507,0.09855411,0.62091434,0.19272174,0.025247082,0.74698013,0.5152281,0.14915419,0.0,0.0,0.0,0.0,0.44731086,0.0,0.55394024,0.6297468,0.34265873,0.0069616456,0.0,1.1515042,0.0,0.5374217,1.2632504,0.0,0.5575717,0.0,1.018389,0.4912754,0.040202856,0.8369967,0.0,0.0,0.0,0.0,0.17343391,0.0,0.35293216,0.46777996,0.6140321,0.0,0.0,0.09891592,0.6151847,0.5598227,0.44611767,0.0,0.0,0.0,0.54333013,0.6553778,0.20748849,0.74526453,0.8182374,0.7637645,0.37111723,0.002218465,0.6333401,0.34667423,0.0,0.041843504,0.3531566,0.7542782,0.0,0.69859457,0.46044573,0.0,0.31986684,0.4592989,0.32120132,0.6680771,0.54576397,0.7995025,0.663627,0.61676335,0.0,0.0,0.53660005,0.14301787,0.0,0.5710937,0.0,0.65233666,0.0,0.5165638,0.8424741,0.49207872,0.09784003,0.20762274,0.20584422,0.68534344,0.95602655,0.0,0.0070130117,0.5558892,0.07320229,0.06445101,0.0,0.8699064,0.0,0.0,0.5619865,0.0,0.90846086,0.1823874,0.013580164,0.013158187,0.5044704,0.5360038,0.1420792,0.47988862,0.37904146,0.22916242,0.6516488,0.12967807,0.858248,0.8230701,0.50337327,0.04131755,0.53878313,0.0,0.4302267,0.62110156,0.8810683,0.54114914,0.0,0.5580673,0.0,0.65465564,0.5276059,0.5535538,0.0,0.6792619,0.40785602,0.597641,0.0,0.0,0.3574591,0.6225868,0.0,0.16840754,0.3633143,0.70425403,0.07238792,0.4157545,0.62970525,0.6340475,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
0.41092587,0.1840332,0.05727629,0.16174361,0.17424135,0.1488573,0.08544802,0.20701171,0.16901644,0.0,0.259404,0.21163884,0.1829661,0.0,0.0,0.13947591,0.0,0.25280905,0.0,0.11942249,0.35699916,0.1149318,0.09766594,0.08484988,0.28281325,0.013299028,0.34782758,0.11107561,0.047995456,0.13092725,0.0047007324,0.060611177,0.1005974,0.16933163,0.17759843,0.22582133,0.3404703,0.03756143,0.15727365,0.0,0.25508663,0.36794648,0.0,0.0,0.14031887,0.0,0.033703964,0.042885125,0.23450613,0.037336513,0.1340658,0.10112462,0.22562294,0.4737228,0.0,0.0,0.15296279,0.106716186,0.0,0.12415412,0.0683504,0.16198485,0.22006813,0.1568599,0.0,0.07762869,0.0,0.13092354,0.06604082,0.27798483,0.12113481,0.69606423,0.34959832,0.11661573,0.18848534,0.18741873,0.18125549,0.14682384,0.1740602,0.0,0.30017674,0.17010981,0.3900043,0.13283794,0.39083016,0.0599681,0.19126971,0.28637117,0.119139746,0.22316998,0.0,0.0,0.23705277,0.103657804,0.08044997,0.0,0.0583549,0.039743185,0.17828615,0.15330952,0.22116645,0.17802617,0.2132559,0.29778656,0.30027667,0.10145977,0.0,0.09591714,0.0,0.13737148,0.0,0.10629227,0.43315434,0.0,0.0,0.4042616,0.3574372,0.0,0.15631598,0.0,0.032702204,0.11623033,0.2744927,0.14868686,0.14084387,0.20245613,0.15902655,0.0,0.119257584,0.54241693,0.1886977,0.14876068,0.65049547,0.13122706,0.056975845,0.09051196,0.385295,0.08609425,0.0,0.31969357,0.0,0.051920027,0.056866977,0.0,0.040178973,0.13232489,0.24459575,0.30352038,0.15868036,0.08752594,0.0,0.06134373,0.113629684,0.15700434,0.16230157,0.04868247,0.0,0.036032625,0.10947394,0.21764421,0.13021375,0.28438064,0.51291424,0.21176195,0.13627592,0.00047052986,0.23690358,0.068287596,0.06387749,0.063035734,0.098239385,0.24006489,0.0,0.23604307,0.19255179,0.067762986,0.04874671,0.06521301,0.22469099,0.19939654,0.37316144,0.4210943,0.220445,0.1507353,0.00083694607,0.0,0.2595284,0.0,0.060439978,0.1521462,0.0,0.24854556,0.06742818,0.15243328,0.36318582,0.15504643,0.0873648,0.15033175,0.04395369,0.24033733,0.53523,0.19136055,0.17105295,0.10319876,0.052002385,0.025460161,0.073993705,0.35101527,0.07329653,0.011632469,0.15151927,0.0,0.33925337,0.09519422,0.0,0.03182693,0.33953887,0.40897697,0.08769244,0.33508033,0.14797574,0.1168742,0.13150325,0.027774319,0.19046868,0.22240122,0.34037185,0.031764727,0.2703516,0.06688938,0.3134921,0.20111847,0.21720867,0.29942217,0.08220607,0.02194602,0.011714786,0.22782785,0.17271703,0.15768982,0.141081,0.14681694,0.09013183,0.23330702,0.0,0.16484448,0.16087003,0.2624569,0.0,0.029148899,0.019571427,0.3009923,0.035263002,0.14296919,0.26939058,0.27528518,0,0.0012758042,0.031089336,0.008762761,0.011222601,0.00948124,0.035693422,0.02821318,0.8891505,,
