wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
LOT,2019-07-20 18:28,2019-07-20 20:00,2019-07-20 18:28,201907202000,MA,P,W,37,NEW,,15.78509453830734,2019-07-20 18:28,,,,,False,2019-07-20 18:28,2019-07-20 20:00,40.0,0.0,,,201907201828-KLOT-WHUS53-SMWLOT,Birk,2019
LOT,2019-09-27 20:15,2019-09-27 20:45,2019-09-27 20:15,201909272045,SV,P,W,120,NEW,,809.595728974043,2019-09-27 20:15,,,,,False,2019-09-27 20:15,2019-09-27 20:44,50.0,1.0,,,201909272015-KLOT-WUUS53-SVRLOT,IZZI,2019
LOT,2019-02-05 17:53,2019-02-26 17:53,2019-02-05 17:53,201902261753,FL,P,W,13,NEW,,144.36455371666997,2019-02-05 17:53,OTWI2,2,ER,NO,False,2019-02-05 17:53,2019-02-06 03:34,,,,,201902051753-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-04-30 13:20,2019-05-03 04:30,2019-04-30 13:20,201905030430,FL,P,W,59,NEW,,144.36455371666997,2019-04-30 02:03,OTWI2,1,ER,NO,False,2019-04-30 13:20,2019-04-30 15:59,,,,,201904300203-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-05-09 16:13,2019-05-11 18:13,2019-05-09 16:13,201905130600,FL,P,W,93,NEW,,144.36455371666997,2019-05-09 16:13,OTWI2,1,ER,NO,False,2019-05-09 16:13,2019-05-10 02:48,,,,,201905091613-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-05-23 07:30,2019-05-25 09:00,2019-05-23 07:30,201905250900,FL,P,W,97,NEW,,144.36455371666997,2019-05-22 16:10,OTWI2,1,ER,NO,False,2019-05-23 07:30,2019-05-23 02:13,,,,,201905221610-KLOT-WGUS43-FLWLOT,ACS,2019
LOT,2019-05-25 12:00,2019-05-25 16:01,2019-05-25 12:00,201905290000,FL,P,W,113,NEW,,144.36455371666997,2019-05-24 16:31,OTWI2,1,ER,NO,False,2019-05-25 12:00,2019-05-25 01:51,,,,,201905241631-KLOT-WGUS43-FLWLOT,ACS,2019
LOT,2019-05-29 00:00,2019-06-01 18:00,2019-05-29 00:00,201906011800,FL,P,W,119,NEW,,144.36455371666997,2019-05-27 16:33,OTWI2,1,ER,NO,False,2019-05-29 00:00,2019-05-28 01:12,,,,,201905271633-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-09-28 15:00,2019-09-30 18:00,2019-09-28 15:00,201909301800,FL,P,W,156,NEW,,144.36455371666997,2019-09-28 02:28,OTWI2,1,ER,NO,False,2019-09-28 15:00,2019-09-28 07:44,,,,,201909280228-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-10-27 16:17,2019-10-29 15:29,2019-10-27 16:17,201910301330,FL,P,W,184,NEW,,144.36455371666997,2019-10-27 15:34,OTWI2,1,ER,NO,False,2019-10-27 16:17,2019-10-28 02:10,,,,,201910271534-KLOT-WGUS43-FLWLOT,Petr,2019
LOT,2019-10-31 09:00,2019-11-02 09:51,2019-10-31 09:00,201911022100,FL,P,W,188,NEW,,144.36455371666997,2019-10-31 03:08,OTWI2,1,ER,NO,False,2019-10-31 09:00,2019-10-31 15:59,,,,,201910310308-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-06-30 20:01,2019-06-30 20:45,2019-06-30 20:01,201906302045,SV,P,W,79,NEW,,2080.0849647092523,2019-06-30 20:01,,,,,False,2019-06-30 20:01,2019-06-30 20:38,80.0,0.75,,,201906302001-KLOT-WUUS53-SVRLOT,LENNING,2019
LOT,2019-05-01 23:20,2019-05-03 06:00,2019-05-01 23:20,201905030600,FL,P,W,78,NEW,,365.49856091231726,2019-05-01 08:40,PNTI2,1,ER,NO,False,2019-05-01 23:20,2019-05-01 14:58,,,,,201905010840-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-02-05 12:00,2019-02-06 17:49,2019-02-05 12:00,201902070600,FL,P,W,10,NEW,,258.44303754826785,2019-02-04 18:04,LNRI2,1,ER,NO,False,2019-02-05 12:00,2019-02-05 02:13,,,,,201902041804-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-06-27 00:30,2019-06-27 01:03,2019-06-27 00:30,201906270115,SV,P,W,58,NEW,,242.41461694422537,2019-06-27 00:30,,,,,False,2019-06-27 00:30,2019-06-27 00:49,60.0,1.0,,,201906270030-KLOT-WUUS53-SVRLOT,RC,2019
LOT,2019-02-06 15:47,2019-02-06 18:45,2019-02-06 15:47,201902061845,FF,P,W,1,NEW,,181.83897959306788,2019-02-06 15:47,00000,0,ER,OO,False,2019-02-06 15:47,2019-02-06 19:25,,,,,201902061547-KLOT-WGUS53-FFWLOT,WSL,2019
LOT,2019-09-12 20:33,2019-09-12 21:15,2019-09-12 20:33,201909122115,TO,P,W,18,NEW,,688.5469162042483,2019-09-12 20:33,,,,,False,2019-09-12 20:33,2019-09-12 20:48,,1.0,RADAR INDICATED,,201909122033-KLOT-WFUS53-TORLOT,Carlaw,2019
LOT,2019-05-01 16:30,2019-05-03 07:12,2019-05-01 16:30,201905030712,FL,P,W,76,NEW,,258.44303754826785,2019-05-01 01:51,LNRI2,1,ER,NO,False,2019-05-01 16:30,2019-05-01 08:43,,,,,201905010151-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-05-31 10:00,2019-06-02 00:45,2019-05-31 10:00,201906020045,FL,P,W,127,NEW,,258.44303754826785,2019-05-31 03:13,LNRI2,1,ER,NO,False,2019-05-31 10:00,2019-05-31 09:34,,,,,201905310313-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-09-28 19:30,2019-09-29 00:42,2019-09-28 19:30,201909300600,FL,P,W,159,NEW,,258.44303754826785,2019-09-28 14:13,LNRI2,1,ER,NO,False,2019-09-28 19:30,2019-09-28 21:08,,,,,201909281413-KLOT-WGUS43-FLWLOT,,2019
LOT,2019-11-01 06:00,2019-11-01 01:41,2019-11-01 06:00,201911011200,FL,P,W,189,NEW,,258.44303754826785,2019-10-31 18:24,LNRI2,1,ER,NO,False,2019-11-01 06:00,2019-11-01 01:41,,,,,201910311824-KLOT-WGUS43-FLWLOT,Petr,2019
LOT,2019-05-16 18:12,2019-05-16 19:00,2019-05-16 18:12,201905161900,SV,P,W,15,NEW,,1520.1356302204947,2019-05-16 18:12,,,,,False,2019-05-16 18:12,2019-05-16 18:26,60.0,1.0,POSSIBLE,,201905161812-KLOT-WUUS53-SVRLOT,Carlaw,2019
LOT,2019-06-30 20:49,2019-06-30 21:45,2019-06-30 20:49,201906302145,SV,P,W,83,NEW,,1061.5613398343176,2019-06-30 20:49,,,,,False,2019-06-30 20:49,2019-06-30 21:22,60.0,0.75,,,201906302049-KLOT-WUUS53-SVRLOT,Donofrio,2019
LOT,2019-09-28 00:10,2019-09-28 01:02,2019-09-28 00:10,201909280130,SV,P,W,124,NEW,,1728.395154006507,2019-09-28 00:10,,,,,False,2019-09-28 00:10,2019-09-28 00:26,70.0,1.5,,,201909280010-KLOT-WUUS53-SVRLOT,IZZI,2019
