wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
LOT,2017-03-20 07:22,2017-03-20 08:15,2017-03-20 07:22,201703200815,SV,P,W,30,NEW,,1655.2375789276025,2017-03-20 07:22,,,,,False,2017-03-20 07:22,2017-03-20 07:44,50.0,1.0,,,201703200722-KLOT-WUUS53-SVRLOT,BIRK,2017
LOT,2017-06-13 20:48,2017-06-13 21:30,2017-06-13 20:48,201706132130,SV,P,W,61,NEW,,210.161379085945,2017-06-13 20:48,,,,,False,2017-06-13 20:48,2017-06-13 21:02,60.0,1.0,,,201706132048-KLOT-WUUS53-SVRLOT,BMD,2017
LOT,2017-07-21 21:14,2017-07-21 22:00,2017-07-21 21:14,201707212200,SV,P,W,133,NEW,,622.4585645159303,2017-07-21 21:14,,,,,False,2017-07-21 21:14,2017-07-21 21:28,60.0,1.0,,,201707212114-KLOT-WUUS53-SVRLOT,IZZI,2017
LOT,2017-07-05 21:38,2017-07-05 21:55,2017-07-05 21:38,201707052215,SV,P,W,101,NEW,,228.27222000366277,2017-07-05 21:38,,,,,False,2017-07-05 21:38,2017-07-05 21:55,60.0,1.0,,,201707052138-KLOT-WUUS53-SVRLOT,RATZER,2017
LOT,2017-06-14 19:43,2017-06-14 20:30,2017-06-14 19:43,201706142030,SV,P,W,72,NEW,,803.036086104016,2017-06-14 19:43,,,,,False,2017-06-14 19:43,2017-06-14 19:59,50.0,1.0,,,201706141943-KLOT-WUUS53-SVRLOT,KREIN,2017
LOT,2017-07-23 21:52,2017-07-23 22:45,2017-07-23 21:52,201707232245,SV,P,W,145,NEW,,1528.880378833577,2017-07-23 21:52,,,,,False,2017-07-23 21:52,2017-07-23 22:20,60.0,1.0,,,201707232152-KLOT-WUUS53-SVRLOT,BMD,2017
LOT,2017-07-07 12:04,2017-07-07 12:30,2017-07-07 12:04,201707071230,SV,P,W,104,NEW,,254.9409561583905,2017-07-07 12:04,,,,,False,2017-07-07 12:04,2017-07-07 12:15,60.0,1.0,,,201707071204-KLOT-WUUS53-SVRLOT,IZZI,2017
LOT,2017-03-01 05:32,2017-03-01 06:00,2017-03-01 05:32,201703010600,SV,P,W,22,NEW,,1034.4100766025488,2017-03-01 05:32,,,,,False,2017-03-01 05:32,2017-03-01 05:47,60.0,0.75,,,201703010532-KLOT-WUUS53-SVRLOT,IZZI,2017
LOT,2017-07-22 01:16,2017-07-22 01:45,2017-07-22 01:16,201707220200,TO,P,W,17,NEW,,161.5122593227689,2017-07-22 01:16,,,,,False,2017-07-22 01:16,2017-07-22 01:26,,0.75,RADAR INDICATED,,201707220116-KLOT-WFUS53-TORLOT,BMD,2017
LOT,2017-02-28 22:14,2017-02-28 23:00,2017-02-28 22:14,201702282300,SV,P,W,2,NEW,,1076.7940454822103,2017-02-28 22:14,,,,,False,2017-02-28 22:14,2017-02-28 23:00,60.0,1.25,POSSIBLE,,201702282214-KLOT-WUUS53-SVRLOT,BMD,2017
LOT,2017-07-16 07:51,2017-07-16 08:30,2017-07-16 07:51,201707160830,SV,P,W,120,NEW,,847.9426427796177,2017-07-16 07:51,,,,,False,2017-07-16 07:51,2017-07-16 08:08,50.0,1.5,,,201707160751-KLOT-WUUS53-SVRLOT,MTF,2017
LOT,2017-04-30 11:03,2017-05-03 19:12,2017-04-30 11:03,201705031912,FL,P,W,57,NEW,,258.44303754826785,2017-04-30 08:23,LNRI2,1,ER,NO,False,2017-04-30 11:03,2017-04-30 16:57,,,,,201704300823-KLOT-WGUS43-FLWLOT,,2017
LOT,2017-05-15 22:19,2017-05-15 22:45,2017-05-15 22:19,201705152245,SV,P,W,40,NEW,,458.38975944104715,2017-05-15 22:19,,,,,False,2017-05-15 22:19,2017-05-15 22:35,50.0,1.25,,,201705152219-KLOT-WUUS53-SVRLOT,LENNING,2017
LOT,2017-07-07 16:53,2017-07-07 17:30,2017-07-07 16:53,201707071730,SV,P,W,107,NEW,,273.18086156424164,2017-07-07 16:53,,,,,False,2017-07-07 16:53,2017-07-07 17:08,60.0,1.5,,,201707071653-KLOT-WUUS53-SVRLOT,IZZI,2017
LOT,2017-05-18 05:58,2017-05-18 06:45,2017-05-18 05:58,201705180645,SV,P,W,53,NEW,,1503.6447164441356,2017-05-18 05:58,,,,,False,2017-05-18 05:58,2017-05-18 06:22,60.0,1.0,,,201705180558-KLOT-WUUS53-SVRLOT,BIRK,2017
LOT,2017-06-13 21:22,2017-06-13 22:00,2017-06-13 21:22,201706132200,SV,P,W,62,NEW,,478.2489473905793,2017-06-13 21:22,,,,,False,2017-06-13 21:22,2017-06-13 21:41,60.0,1.0,,,201706132122-KLOT-WUUS53-SVRLOT,BMD,2017
LOT,2017-03-01 00:13,2017-03-01 00:45,2017-03-01 00:13,201703010100,TO,P,W,4,NEW,,612.5647741880124,2017-03-01 00:13,,,,,False,2017-03-01 00:13,2017-03-01 00:27,,1.75,RADAR INDICATED,,201703010013-KLOT-WFUS53-TORLOT,BMD,2017
LOT,2017-03-31 13:07,2017-04-05 06:00,2017-03-31 13:07,201704050600,FL,P,W,28,NEW,,279.0372483294102,2017-03-30 16:29,LSLI2,1,ER,NO,False,2017-03-31 13:07,2017-03-31 03:02,,,,,201703301629-KLOT-WGUS43-FLWLOT,ACS,2017
LOT,2017-01-18 09:00,2017-01-20 00:00,2017-01-18 09:00,201701200000,FL,P,W,6,NEW,,279.0372483294102,2017-01-17 17:33,LSLI2,1,ER,NO,False,2017-01-18 09:00,2017-01-18 02:48,,,,,201701171733-KLOT-WGUS43-FLWLOT,,2017
LOT,2017-03-03 02:00,2017-03-04 06:00,2017-03-03 02:00,201703040600,FL,P,W,19,NEW,,279.0372483294102,2017-03-01 06:21,LSLI2,1,ER,NO,False,2017-03-03 02:00,2017-03-01 17:31,,,,,201703010621-KLOT-WGUS43-FLWLOT,ACS,2017
LOT,2017-04-30 21:28,2017-05-01 02:14,2017-04-30 21:28,201705010214,FL,P,W,56,NEW,,279.0372483294102,2017-04-30 02:14,LSLI2,3,ER,NO,False,2017-04-30 21:28,2017-04-30 04:31,,,,,201704300214-KLOT-WGUS43-FLWLOT,- Izzi,2017
LOT,2017-07-22 19:23,2017-07-26 12:00,2017-07-22 19:23,201707261200,FL,P,W,114,NEW,,279.0372483294102,2017-07-22 15:33,LSLI2,1,ER,NO,False,2017-07-22 19:23,2017-07-23 03:09,,,,,201707221533-KLOT-WGUS43-FLWLOT,ACS,2017
LOT,2017-10-15 22:30,2017-10-18 18:00,2017-10-15 22:30,201710181800,FL,P,W,126,NEW,,279.0372483294102,2017-10-15 03:57,LSLI2,1,ER,NO,False,2017-10-15 22:30,2017-10-15 16:16,,,,,201710150357-KLOT-WGUS43-FLWLOT,,2017
LOT,2017-05-18 02:54,2017-05-18 03:15,2017-05-18 02:54,201705180315,TO,P,W,8,NEW,,920.2306601381804,2017-05-18 02:54,,,,,False,2017-05-18 02:54,2017-05-18 03:08,,1.0,RADAR INDICATED,,201705180254-KLOT-WFUS53-TORLOT,BIRK,2017
LOT,2017-06-29 15:40,2017-06-30 13:06,2017-06-29 15:40,201706301306,FL,P,W,89,NEW,,181.1811963074429,2017-06-29 09:39,BVDI2,1,ER,NO,False,2017-06-29 15:40,2017-06-29 11:01,,,,,201706290939-KLOT-WGUS43-FLWLOT,,2017
LOT,2017-07-22 21:00,2017-07-25 18:00,2017-07-22 21:00,201707251800,FL,P,W,111,NEW,,181.1811963074429,2017-07-21 22:09,BVDI2,2,ER,NO,False,2017-07-22 21:00,2017-07-22 03:18,,,,,201707212209-KLOT-WGUS43-FLWLOT,,2017
LOT,2017-02-28 22:27,2017-02-28 23:15,2017-02-28 22:27,201702282315,TO,P,W,1,NEW,,703.9576314829751,2017-02-28 22:27,,,,,False,2017-02-28 22:27,2017-02-28 22:32,,1.5,RADAR INDICATED,,201702282227-KLOT-WFUS53-TORLOT,BMD,2017
LOT,2017-07-21 21:41,2017-07-21 22:30,2017-07-21 21:41,201707212230,SV,P,W,134,NEW,,551.4215784374636,2017-07-21 21:41,,,,,False,2017-07-21 21:41,2017-07-21 21:48,60.0,1.25,,,201707212141-KLOT-WUUS53-SVRLOT,IZZI,2017
LOT,2017-06-29 00:40,2017-06-29 01:00,2017-06-29 00:40,201706290100,TO,P,W,14,NEW,,567.4578523981174,2017-06-29 00:40,,,,,False,2017-06-29 00:40,2017-06-29 01:02,,0.75,RADAR INDICATED,,201706290040-KLOT-WFUS53-TORLOT,BIRK,2017
LOT,2017-05-15 23:11,2017-05-15 23:30,2017-05-15 23:11,201705152345,SV,P,W,42,NEW,,235.55031922058225,2017-05-15 23:11,,,,,False,2017-05-15 23:11,2017-05-15 23:30,50.0,1.75,,,201705152311-KLOT-WUUS53-SVRLOT,LENNING,2017
LOT,2017-05-16 02:40,2017-05-16 03:15,2017-05-16 02:40,201705160315,SV,P,W,43,NEW,,1050.42430482671,2017-05-16 02:40,,,,,False,2017-05-16 02:40,2017-05-16 02:54,60.0,0.75,,,201705160240-KLOT-WUUS53-SVRLOT,LENNING,2017
LOT,2017-06-18 01:06,2017-06-18 01:45,2017-06-18 01:06,201706180145,SV,P,W,85,NEW,,889.0798343698909,2017-06-18 01:06,,,,,False,2017-06-18 01:06,2017-06-18 01:30,60.0,0.88,,,201706180106-KLOT-WUUS53-SVRLOT,RATZER,2017
LOT,2017-07-23 20:45,2017-07-23 21:30,2017-07-23 20:45,201707232130,SV,P,W,143,NEW,,790.0926321912971,2017-07-23 20:45,,,,,False,2017-07-23 20:45,2017-07-23 21:00,60.0,1.0,,,201707232045-KLOT-WUUS53-SVRLOT,BMD,2017
LOT,2017-05-15 22:43,2017-05-15 23:30,2017-05-15 22:43,201705152330,SV,P,W,41,NEW,,393.3423753073419,2017-05-15 22:43,,,,,False,2017-05-15 22:43,2017-05-15 22:57,50.0,1.25,,,201705152243-KLOT-WUUS53-SVRLOT,LENNING,2017
LOT,2017-07-12 06:05,2017-07-12 06:45,2017-07-12 06:05,201707120645,SV,P,W,115,NEW,,978.45035708431,2017-07-12 06:05,,,,,False,2017-07-12 06:05,2017-07-12 06:41,60.0,1.25,,,201707120605-KLOT-WUUS53-SVRLOT,RATZER,2017
LOT,2017-04-01 00:00,2017-04-01 12:00,2017-04-01 00:00,201704011200,FL,P,W,32,NEW,,146.91907619092115,2017-03-31 02:37,DSPI2,1,ER,NO,False,2017-04-01 00:00,2017-03-31 16:11,,,,,201703310237-KLOT-WGUS43-FLWLOT,,2017
LOT,2017-04-06 15:00,2017-04-08 06:00,2017-04-06 15:00,201704080600,FL,P,W,38,NEW,,146.91907619092115,2017-04-05 14:52,DSPI2,1,ER,NO,False,2017-04-06 15:00,2017-04-05 21:11,,,,,201704051452-KLOT-WGUS43-FLWLOT,,2017
LOT,2017-03-01 01:04,2017-03-01 01:45,2017-03-01 01:04,201703010145,SV,P,W,13,NEW,,1081.5336738120188,2017-03-01 01:04,,,,,False,2017-03-01 01:04,2017-03-01 01:17,60.0,1.0,,,201703010104-KLOT-WUUS53-SVRLOT,BMD,2017
LOT,2017-08-04 01:01,2017-08-04 01:30,2017-08-04 01:01,201708040145,SV,P,W,151,NEW,,439.9610181071827,2017-08-04 01:01,,,,,False,2017-08-04 01:01,2017-08-04 01:19,60.0,0.75,,,201708040101-KLOT-WUUS53-SVRLOT,RC,2017
LOT,2017-03-01 00:24,2017-03-01 01:15,2017-03-01 00:24,201703010115,SV,P,W,9,NEW,,1437.0510627716037,2017-03-01 00:24,,,,,False,2017-03-01 00:24,2017-03-01 00:41,60.0,1.25,,,201703010024-KLOT-WUUS53-SVRLOT,BMD,2017
LOT,2017-07-11 02:34,2017-07-11 03:15,2017-07-11 02:34,201707110315,SV,P,W,112,NEW,,882.5384741561122,2017-07-11 02:34,,,,,False,2017-07-11 02:34,2017-07-11 02:48,60.0,1.25,,,201707110234-KLOT-WUUS53-SVRLOT,MTF,2017
LOT,2017-06-13 23:17,2017-06-14 05:15,2017-06-13 23:17,201706140515,FF,P,W,2,NEW,,1009.8752247502076,2017-06-13 23:17,00000,0,ER,OO,False,2017-06-13 23:17,2017-06-14 00:21,,,,,201706132317-KLOT-WGUS53-FFWLOT,RODRIGUEZ,2017
LOT,2017-08-04 02:38,2017-08-04 03:00,2017-08-04 02:38,201708040300,SV,P,W,152,NEW,,325.2800310411518,2017-08-04 02:38,,,,,False,2017-08-04 02:38,2017-08-04 03:01,60.0,0.75,,,201708040238-KLOT-WUUS53-SVRLOT,RC,2017
LOT,2017-05-18 04:29,2017-05-18 05:00,2017-05-18 04:29,201705180500,SV,P,W,50,NEW,,803.8130212678785,2017-05-18 04:29,,,,,False,2017-05-18 04:29,2017-05-18 05:00,70.0,0.75,,,201705180429-KLOT-WUUS53-SVRLOT,BIRK,2017
LOT,2017-04-30 23:00,2017-05-07 04:30,2017-04-30 23:00,201705070430,FL,P,W,55,NEW,,228.87341359069825,2017-04-30 02:14,OTWI2,3,ER,NO,False,2017-04-30 23:00,2017-04-30 04:31,,,,,201704300214-KLOT-WGUS43-FLWLOT,- Izzi,2017
LOT,2017-05-11 22:00,2017-05-13 21:00,2017-05-11 22:00,201705132100,FL,P,W,85,NEW,,228.87341359069825,2017-05-11 15:49,OTWI2,1,ER,NO,False,2017-05-11 22:00,2017-05-12 02:00,,,,,201705111549-KLOT-WGUS43-FLWLOT,ACS,2017
