wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
ILX,2014-06-21 20:09,2014-06-21 21:00,2014-06-21 20:09,201406212100.0,SV,P,W,56,NEW,,679.4973831822987,2014-06-21 20:09,,,,,False,2014-06-21 20:09,2014-06-21 20:23,60.0,1.0,,,201406212009-KILX-WUUS53-SVRILX,GEELHART,2014
ILX,2014-06-21 19:49,2014-06-21 20:17,2014-06-21 19:49,201406212030.0,SV,P,W,55,NEW,,658.5664747134078,2014-06-21 19:49,,,,,False,2014-06-21 19:49,2014-06-21 20:04,60.0,1.75,,,201406211949-KILX-WUUS53-SVRILX,GEELHART,2014
ILX,2014-08-27 02:39,2014-08-27 05:30,2014-08-27 02:39,201408270530.0,FF,P,W,26,NEW,,495.2409613947266,2014-08-27 02:39,00000,,,,False,2014-08-27 02:39,2014-08-27 05:29,,,,,201408270239-KILX-WGUS53-FFWILX,BAK,2014
ILX,2014-06-21 21:39,2014-06-21 22:30,2014-06-21 21:39,201406212230.0,SV,P,W,61,NEW,,776.1865922889127,2014-06-21 21:39,,,,,False,2014-06-21 21:39,2014-06-21 22:16,60.0,1.0,,,201406212139-KILX-WUUS53-SVRILX,GEELHART,2014
ILX,2014-06-21 20:15,2014-06-21 21:00,2014-06-21 20:15,201406212100.0,SV,P,W,57,NEW,,1055.3347112910433,2014-06-21 20:15,,,,,False,2014-06-21 20:15,2014-06-21 20:28,60.0,1.0,,,201406212015-KILX-WUUS53-SVRILX,GEELHART,2014
ILX,2014-05-21 20:21,2014-05-21 21:15,2014-05-21 20:21,201405212115.0,SV,P,W,32,NEW,,1037.8215610454376,2014-05-21 20:21,,,,,False,2014-05-21 20:21,2014-05-21 20:43,50.0,1.0,,,201405212021-KILX-WUUS53-SVRILX,CHS,2014
ILX,2014-06-08 00:11,2014-06-08 00:45,2014-06-08 00:11,201406080045.0,TO,P,W,16,NEW,,370.26459286958743,2014-06-08 00:11,,,,,False,2014-06-08 00:11,2014-06-08 00:24,,0.0,RADAR INDICATED,,201406080011-KILX-WFUS53-TORILX,07,2014
ILX,2014-08-04 22:40,2014-08-04 23:30,2014-08-04 22:40,201408042330.0,SV,P,W,88,NEW,,339.2641647477536,2014-08-04 22:40,,,,,False,2014-08-04 22:40,2014-08-04 22:52,50.0,1.0,,,201408042240-KILX-WUUS53-SVRILX,GEELHART,2014
ILX,2014-05-22 01:22,2014-05-22 02:15,2014-05-22 01:22,201405220215.0,SV,P,W,44,NEW,,1225.0463245968242,2014-05-22 01:22,,,,,False,2014-05-22 01:22,2014-05-22 01:40,50.0,1.0,,,201405220122-KILX-WUUS53-SVRILX,CHS,2014
ILX,2014-10-13 21:30,2014-10-13 22:00,2014-10-13 21:30,201410132200.0,SV,P,W,108,NEW,,806.8054829030993,2014-10-13 21:30,,,,,False,2014-10-13 21:30,2014-10-13 21:45,60.0,0.75,POSSIBLE,,201410132130-KILX-WUUS53-SVRILX,GEELHART,2014
ILX,2014-06-04 07:25,2014-06-04 08:15,2014-06-04 07:25,201406040815.0,SV,P,W,50,NEW,,2555.7747852352795,2014-06-04 07:25,,,,,False,2014-06-04 07:25,2014-06-04 07:37,60.0,0.75,POSSIBLE,,201406040725-KILX-WUUS53-SVRILX,GEELHART,2014
ILX,2014-05-21 20:58,2014-05-21 21:45,2014-05-21 20:58,201405212145.0,SV,P,W,34,NEW,,1610.6647261849218,2014-05-21 20:58,,,,,False,2014-05-21 20:58,2014-05-21 21:17,50.0,1.5,,,201405212058-KILX-WUUS53-SVRILX,CHS,2014
ILX,2014-08-04 23:29,2014-08-05 00:15,2014-08-04 23:29,201408050015.0,SV,P,W,89,NEW,,293.714206207626,2014-08-04 23:29,,,,,False,2014-08-04 23:29,2014-08-04 23:41,50.0,1.0,,,201408042329-KILX-WUUS53-SVRILX,GEELHART,2014
