wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
ILX,2021-06-19 05:52,2021-06-19 06:30,2021-06-19 05:52,202106190630,SV,P,W,45,NEW,,1350.31013982062,2021-06-19 05:52,,,,,False,2021-06-19 05:52,2021-06-19 06:00,60.0,1.0,,,202106190552-KILX-WUUS53-SVRILX,Deubelbeiss,2021
ILX,2021-07-25 01:36,2021-07-25 02:15,2021-07-25 01:36,202107250215,SV,P,W,77,NEW,,648.9911702329852,2021-07-25 01:36,,,,,False,2021-07-25 01:36,2021-07-25 02:00,60.0,0.75,,,202107250136-KILX-WUUS53-SVRILX,Deubelbeiss,2021
ILX,2021-05-06 19:58,2021-05-06 20:24,2021-05-06 19:58,202105062045,SV,P,W,22,NEW,,617.1916763073591,2021-05-06 19:58,,,,,False,2021-05-06 19:58,2021-05-06 20:15,60.0,1.0,POSSIBLE,,202105061958-KILX-WUUS53-SVRILX,25,2021
ILX,2021-10-25 02:57,2021-10-25 03:18,2021-10-25 02:57,202110250330,TO,P,W,44,NEW,,532.2440972467732,2021-10-25 02:57,,,,,False,2021-10-25 02:57,2021-10-25 03:08,,0.75,RADAR INDICATED,,202110250257-KILX-WFUS53-TORILX,Deubelbeiss,2021
ILX,2021-06-26 00:53,2021-06-26 02:00,2021-06-26 00:53,202106260200,SV,P,W,59,NEW,,560.4161658623449,2021-06-26 00:53,,,,,False,2021-06-26 00:53,2021-06-26 01:20,60.0,0.75,POSSIBLE,,202106260053-KILX-WUUS53-SVRILX,Auten,2021
ILX,2021-06-26 20:19,2021-06-26 20:45,2021-06-26 20:19,202106262045,TO,P,W,24,NEW,,275.46822990125276,2021-06-26 20:19,,,,,False,2021-06-26 20:19,2021-06-26 20:42,,0.0,RADAR INDICATED,,202106262019-KILX-WFUS53-TORILX,Auten,2021
ILX,2021-06-26 00:21,2021-06-26 01:00,2021-06-26 00:21,202106260100,SV,P,W,57,NEW,,546.3394760593957,2021-06-26 00:21,,,,,False,2021-06-26 00:21,2021-06-26 00:49,60.0,1.0,,,202106260021-KILX-WUUS53-SVRILX,Auten,2021
ILX,2021-07-10 19:08,2021-07-10 20:00,2021-07-10 19:08,202107102000,TO,P,W,30,NEW,,418.6223267908203,2021-07-10 19:08,,,,,False,2021-07-10 19:08,2021-07-10 19:23,,0.75,RADAR INDICATED,,202107101908-KILX-WFUS53-TORILX,Barnes,2021
ILX,2021-07-12 02:31,2021-07-12 05:30,2021-07-12 02:31,202107120530,FF,P,W,17,NEW,,263.0281731546155,2021-07-12 02:31,00000,0,ER,OO,False,2021-07-12 02:31,2021-07-12 04:36,,,,,202107120231-KILX-WGUS53-FFWILX,25,2021
ILX,2021-08-12 08:14,2021-08-12 08:45,2021-08-12 08:14,202108120845,SV,P,W,83,NEW,,749.1693116824431,2021-08-12 08:14,,,,,False,2021-08-12 08:14,2021-08-12 08:30,60.0,0.88,,,202108120814-KILX-WUUS53-SVRILX,Geelhart,2021
