wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
ILX,2015-06-19 22:13,2015-06-19 23:00,2015-06-19 22:13,201506192300.0,TO,P,W,13,NEW,,288.7229502452942,2015-06-19 22:13,,,,,False,2015-06-19 22:13,2015-06-19 22:32,,0.0,RADAR INDICATED,,201506192213-KILX-WFUS53-TORILX,AUTEN,2015
ILX,2015-06-07 19:51,2015-06-07 20:15,2015-06-07 19:51,201506072015.0,SV,P,W,45,NEW,,688.4597900327669,2015-06-07 19:51,,,,,False,2015-06-07 19:51,2015-06-07 20:15,60.0,1.25,,,201506071951-KILX-WUUS53-SVRILX,AUTEN,2015
ILX,2015-06-07 22:16,2015-06-07 23:00,2015-06-07 22:16,201506072300.0,SV,P,W,52,NEW,,1456.3102466770977,2015-06-07 22:16,,,,,False,2015-06-07 22:16,2015-06-07 22:55,60.0,1.0,,,201506072216-KILX-WUUS53-SVRILX,BARNES,2015
ILX,2015-09-10 22:24,2015-09-10 23:00,2015-09-10 22:24,201509102300.0,SV,P,W,137,NEW,,658.2125426347866,2015-09-10 22:24,,,,,False,2015-09-10 22:24,2015-09-10 22:36,50.0,1.75,POSSIBLE,,201509102224-KILX-WUUS53-SVRILX,GEELHART,2015
ILX,2015-09-05 02:51,2015-09-05 05:45,2015-09-05 02:51,201509050545.0,FF,P,W,69,NEW,,389.60408625373833,2015-09-05 02:51,00000,0,ER,OO,False,2015-09-05 02:51,2015-09-05 04:39,,,,,201509050251-KILX-WGUS53-FFWILX,BAK,2015
ILX,2015-06-13 21:40,2015-06-13 22:30,2015-06-13 21:40,201506132230.0,SV,P,W,78,NEW,,404.73902190358285,2015-06-13 21:40,,,,,False,2015-06-13 21:40,2015-06-13 22:05,60.0,1.0,,,201506132140-KILX-WUUS53-SVRILX,AUTEN,2015
ILX,2015-07-12 04:56,2015-07-12 08:00,2015-07-12 04:56,201507120800.0,FF,P,W,55,NEW,,933.7079349129403,2015-07-12 04:56,00000,0,ER,OO,False,2015-07-12 04:56,2015-07-12 07:21,,,,,201507120456-KILX-WGUS53-FFWILX,BAK,2015
ILX,2015-09-05 02:49,2015-09-05 03:15,2015-09-05 02:49,201509050315.0,SV,P,W,134,NEW,,901.3451723699508,2015-09-05 02:49,,,,,False,2015-09-05 02:49,2015-09-05 03:14,60.0,1.0,,,201509050249-KILX-WUUS53-SVRILX,ONTON,2015
ILX,2015-06-14 01:22,2015-06-14 01:45,2015-06-14 01:22,201506140145.0,SV,P,W,81,NEW,,504.9138765467021,2015-06-14 01:22,,,,,False,2015-06-14 01:22,2015-06-14 01:48,70.0,0.75,,,201506140122-KILX-WUUS53-SVRILX,AUTEN,2015
ILX,2015-08-18 20:14,2015-08-18 21:00,2015-08-18 20:14,201508182100.0,SV,P,W,125,NEW,,1047.896958494842,2015-08-18 20:14,,,,,False,2015-08-18 20:14,2015-08-18 20:51,60.0,0.75,,,201508182014-KILX-WUUS53-SVRILX,AUTEN,2015
ILX,2015-06-29 00:01,2015-06-29 00:45,2015-06-29 00:01,201506290045.0,SV,P,W,98,NEW,,872.4885400285623,2015-06-29 00:01,,,,,False,2015-06-29 00:01,2015-06-29 00:15,50.0,1.0,,,201506290001-KILX-WUUS53-SVRILX,BARKER,2015
ILX,2015-07-17 02:02,2015-07-17 02:30,2015-07-17 02:02,201507170230.0,TO,P,W,17,NEW,,244.71984402825063,2015-07-17 02:02,,,,,False,2015-07-17 02:02,2015-07-17 02:26,,0.75,RADAR INDICATED,,201507170202-KILX-WFUS53-TORILX,AUTEN,2015
ILX,2015-07-11 19:57,2015-07-11 20:45,2015-07-11 19:57,201507112045.0,SV,P,W,108,NEW,,545.7123243952391,2015-07-11 19:57,,,,,False,2015-07-11 19:57,2015-07-11 20:08,60.0,1.25,,,201507111957-KILX-WUUS53-SVRILX,GEELHART,2015
