wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
LOT,2023-03-31 23:56,2023-04-01 00:15,2023-03-31 23:56,202304010015,TO,P,W,11,NEW,,142.87480653954444,2023-03-31 23:56,,,,,False,2023-03-31 23:56,2023-04-01 00:00,,0.75,RADAR INDICATED,,202303312356-KLOT-WFUS53-TORLOT,Izzi,2023
LOT,2023-06-29 17:54,2023-06-29 18:38,2023-06-29 17:54,202306291930,SV,P,W,101,NEW,,2992.480089054,2023-06-29 17:54,,,,,False,2023-06-29 17:54,2023-06-29 18:09,60.0,0.75,,,202306291754-KLOT-WUUS53-SVRLOT,Yack,2023
LOT,2023-02-27 16:46,2023-02-27 17:15,2023-02-27 16:46,202302271715,TO,P,W,6,NEW,,221.68062770418896,2023-02-27 16:46,,,,,False,2023-02-27 16:46,2023-02-27 16:59,,0.0,RADAR INDICATED,,202302271646-KLOT-WFUS53-TORLOT,Izzi,2023
LOT,2023-08-17 10:22,2023-08-17 10:45,2023-08-17 10:22,202308171045,SV,P,W,162,NEW,,592.9951805758484,2023-08-17 10:22,,,,,False,2023-08-17 10:22,2023-08-17 10:46,50.0,1.0,,,202308171022-KLOT-WUUS53-SVRLOT,Yack,2023
LOT,2023-09-26 23:16,2023-09-27 00:00,2023-09-26 23:16,202309270000,SV,P,W,164,NEW,,237.82186490204057,2023-09-26 23:16,,,,,False,2023-09-26 23:16,2023-09-26 23:33,50.0,1.0,,,202309262316-KLOT-WUUS53-SVRLOT,Kluber,2023
LOT,2023-07-29 02:17,2023-07-29 03:00,2023-07-29 02:17,202307290300,SV,P,W,148,NEW,,874.166983015675,2023-07-29 02:17,,,,,False,2023-07-29 02:17,2023-07-29 02:45,60.0,1.75,,CONSIDERABLE,202307290217-KLOT-WUUS53-SVRLOT,Yack,2023
LOT,2023-02-28 20:00,2023-03-01 01:19,2023-02-28 20:00,202303021200,FL,P,W,10,NEW,,144.36455371666997,2023-02-28 12:07,OTWI2,1,ER,NO,False,2023-02-28 20:00,2023-02-28 16:36,,,,,202302281207-KLOT-WGUS43-FLWLOT,Carlaw,2023
LOT,2023-07-12 22:37,2023-07-12 23:00,2023-07-12 22:37,202307122300,TO,P,W,21,NEW,,271.3945415675682,2023-07-12 22:37,,,,,False,2023-07-12 22:37,2023-07-12 22:48,,0.0,RADAR INDICATED,,202307122237-KLOT-WFUS53-TORLOT,Izzi,2023
LOT,2023-07-26 13:04,2023-07-26 13:45,2023-07-26 13:04,202307261345,SV,P,W,128,NEW,,2259.605255777334,2023-07-26 13:04,,,,,False,2023-07-26 13:04,2023-07-26 13:21,70.0,0.88,,CONSIDERABLE,202307261304-KLOT-WUUS53-SVRLOT,Petr,2023
LOT,2023-04-20 22:02,2023-04-20 22:33,2023-04-20 22:02,202304202300,SV,P,W,70,NEW,,1448.654263966476,2023-04-20 22:02,,,,,False,2023-04-20 22:02,2023-04-20 22:18,60.0,1.0,POSSIBLE,,202304202202-KLOT-WUUS53-SVRLOT,Carlaw,2023
LOT,2023-06-29 08:36,2023-06-29 09:04,2023-06-29 08:36,202306290915,SV,P,W,97,NEW,,546.6862227715388,2023-06-29 08:36,,,,,False,2023-06-29 08:36,2023-06-29 08:44,50.0,1.25,,,202306290836-KLOT-WUUS53-SVRLOT,Kluber,2023
LOT,2023-04-01 01:15,2023-04-01 01:47,2023-04-01 01:15,202304010200,TO,P,W,15,NEW,,1061.5613398343176,2023-04-01 01:15,,,,,False,2023-04-01 01:15,2023-04-01 01:25,,0.75,RADAR INDICATED,,202304010115-KLOT-WFUS53-TORLOT,Borchardt,2023
LOT,2023-06-29 18:53,2023-06-29 19:45,2023-06-29 18:53,202306291945,SV,P,W,103,NEW,,1061.5613398343176,2023-06-29 18:53,,,,,False,2023-06-29 18:53,2023-06-29 19:12,60.0,0.75,,,202306291853-KLOT-WUUS53-SVRLOT,Yack,2023
LOT,2023-07-28 11:37,2023-07-28 12:15,2023-07-28 11:37,202307281215,SV,P,W,139,NEW,,1200.411098815601,2023-07-28 11:37,,,,,False,2023-07-28 11:37,2023-07-28 11:48,60.0,0.75,,,202307281137-KLOT-WUUS53-SVRLOT,Borchardt,2023
LOT,2023-07-29 04:24,2023-07-29 04:45,2023-07-29 04:24,202307290445,TO,P,W,33,NEW,,410.4283473029558,2023-07-29 04:24,,,,,False,2023-07-29 04:24,2023-07-29 04:38,,0.75,OBSERVED,,202307290424-KLOT-WFUS53-TORLOT,Ogorek,2023
