valid,tmpf,relh,pressure_hpa
2013-01-01 00:53,32.0,92.29,1019.1
2013-01-01 01:53,31.0,92.26,1019.3
2013-01-01 02:45,28.4,92.86,1018.6257109343359
2013-01-01 02:53,29.0,92.19,1019.3
2013-01-01 03:01,28.4,92.86,1018.6257109343359
2013-01-01 03:53,27.0,88.73,1019.7
2013-01-01 04:29,26.6,86.07,1018.9643498010029
2013-01-01 04:53,25.0,87.96,1020.0
2013-01-01 05:27,24.8,85.96,1019.30298866767
2013-01-01 05:53,23.0,84.54,1019.8
2013-01-01 06:53,22.0,88.47,1020.1
2013-01-01 07:53,22.0,84.47,1020.5
2013-01-01 08:53,22.0,88.47,1020.6
2013-01-01 09:53,22.0,88.47,1020.5
2013-01-01 10:36,21.2,92.63,1019.6416275343369
2013-01-01 10:53,22.0,84.47,1021.0
2013-01-01 11:53,21.0,80.55,1021.7
2013-01-01 12:02,21.2,85.74,1020.9961830010049
2013-01-01 12:16,21.2,79.31,1020.9961830010049
2013-01-01 12:53,21.0,80.55,1022.4
2013-01-01 13:05,19.4,85.63,1020.9961830010049
2013-01-01 13:53,19.0,80.38,1021.0
2013-01-01 14:53,18.0,80.29,1023.0
2013-01-01 15:17,19.4,73.13,1022.68937733434
2013-01-01 15:53,20.0,73.77,1023.8
2013-01-01 16:00,19.4,73.13,1022.68937733434
2013-01-01 16:53,20.0,73.77,1024.0
2013-01-01 17:53,21.0,70.46,1022.9
2013-01-01 18:53,22.0,67.82,1022.4
2013-01-01 19:53,22.0,71.12,1022.2
2013-01-01 20:53,22.0,74.56,1022.1
2013-01-01 21:53,20.0,70.89,1022.8
2013-01-01 22:53,17.0,73.46,1023.1
2013-01-01 23:53,12.0,83.78,1024.0
2013-01-02 00:53,13.0,80.52,1023.8
2013-01-02 01:53,12.0,79.79,1023.7
2013-01-02 02:53,10.0,83.64,1024.2
2013-01-02 03:53,9.0,83.56,1024.3
2013-01-02 04:53,8.0,87.02,1024.7
2013-01-02 05:53,7.0,83.42,1024.4
2013-01-02 06:53,7.0,86.95,1023.9
2013-01-02 07:53,7.0,83.42,1024.8
2013-01-02 08:53,3.0,86.72,1025.4
2013-01-02 09:53,5.0,86.84,1024.7
2013-01-02 10:53,4.0,83.19,1024.0
2013-01-02 11:53,3.0,86.72,1024.7
2013-01-02 12:53,2.0,87.39,1025.4
2013-01-02 13:53,4.0,87.5,1025.4
2013-01-02 14:53,9.0,87.79,1026.3
2013-01-02 15:53,13.0,83.85,1026.1
2013-01-02 16:53,17.0,73.46,1025.5
2013-01-02 17:53,19.0,67.46,1024.4
2013-01-02 18:53,20.0,67.58,1023.5
2013-01-02 19:53,22.0,67.82,1023.3
2013-01-02 20:53,22.0,65.18,1023.5
2013-01-02 21:53,20.0,73.77,1023.9
2013-01-02 22:53,18.0,73.56,1023.7
2013-01-02 23:53,16.0,76.98,1023.7
2013-01-03 00:53,16.0,76.98,1023.7
2013-01-03 01:53,16.0,73.34,1023.6
2013-01-03 02:53,16.0,76.98,1023.3
2013-01-03 03:53,15.0,80.05,1023.4
2013-01-03 04:53,14.0,79.96,1023.6
2013-01-03 05:53,14.0,79.96,1023.2
2013-01-03 06:53,14.0,79.96,1022.8
2013-01-03 07:53,15.0,80.05,1022.9
2013-01-03 08:53,16.0,80.13,1023.0
2013-01-03 09:53,17.0,80.22,1023.3
2013-01-03 10:53,18.0,80.29,1023.6
2013-01-03 11:30,15.8,85.4,1022.350738467673
2013-01-03 11:53,16.0,84.06,1023.8
2013-01-03 12:53,14.0,83.92,1024.2
2013-01-03 13:00,15.8,85.4,1022.68937733434
2013-01-03 13:53,17.0,87.53,1024.6
2013-01-03 14:19,17.6,92.5,1023.3666550676738
2013-01-03 14:53,22.0,84.47,1025.1
2013-01-03 15:53,24.0,87.91,1026.0
2013-01-03 16:53,27.0,88.73,1026.0
2013-01-03 17:17,28.4,86.18,1024.721210534342
2013-01-03 17:53,29.0,81.8,1025.6
2013-01-03 18:53,30.0,85.0,1025.4
2013-01-03 19:04,30.2,80.07,1024.382571667675
2013-01-03 19:53,31.0,81.95,1025.4
2013-01-03 20:53,31.0,81.95,1025.8
2013-01-03 21:15,30.2,86.28,1025.059849401009
2013-01-03 21:53,31.0,81.95,1026.2
2013-01-03 22:53,31.0,85.05,1026.6
2013-01-03 23:05,30.2,92.92,1025.737127134343
2013-01-03 23:20,30.2,86.28,1025.737127134343
2013-01-03 23:53,30.0,85.0,1027.3
2013-01-04 00:11,30.2,86.28,1026.07576600101
2013-01-04 00:53,28.0,81.11,1027.6
2013-01-04 01:53,27.0,81.03,1028.2
2013-01-04 02:53,24.0,80.8,1028.3
2013-01-04 03:53,21.0,84.41,1028.5
2013-01-04 04:53,19.0,84.27,1028.3
2013-01-04 05:53,14.0,87.36,1028.0
2013-01-04 06:53,16.0,84.06,1027.7
2013-01-04 07:53,13.0,88.0,1028.0
2013-01-04 08:53,13.0,83.85,1028.4
2013-01-04 09:53,11.0,87.9,1028.0
2013-01-04 10:53,11.0,83.71,1027.9
2013-01-04 11:53,10.0,83.64,1028.1
2013-01-04 12:53,10.0,83.64,1028.3
2013-01-04 13:53,12.0,83.78,1028.8
2013-01-04 14:53,16.0,80.13,1028.7
2013-01-04 15:53,20.0,77.35,1029.1
2013-01-04 16:53,23.0,77.64,1028.8
2013-01-04 17:53,27.0,78.0,1028.1
2013-01-04 18:53,30.0,74.81,1027.2
2013-01-04 19:53,31.0,75.46,1026.6
2013-01-04 20:53,32.0,75.0,1026.8
2013-01-04 21:53,31.0,75.46,1027.1
2013-01-04 22:53,28.0,81.11,1027.2
2013-01-04 23:53,28.0,81.11,1027.1
2013-01-05 00:53,26.0,80.96,1027.1
2013-01-05 01:53,26.0,80.96,1026.9
2013-01-05 02:53,25.0,84.67,1026.7
2013-01-05 03:53,23.0,84.54,1027.0
2013-01-05 04:53,22.0,84.47,1027.2
2013-01-05 05:53,19.0,87.64,1027.1
