wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
LOT,2016-06-06 01:24,2016-06-06 03:00,2016-06-06 01:24,201606060300,MA,P,W,13,NEW,,850.9060864945966,2016-06-06 01:24,,,,,False,2016-06-06 01:24,2016-06-06 02:29,49.0,0.0,,,201606060124-KLOT-WHUS53-SMWLOT,MTF,2016
LOT,2016-04-25 22:34,2016-04-25 23:15,2016-04-25 22:34,201604252315,SV,P,W,11,NEW,,660.5668834252666,2016-04-25 22:34,,,,,False,2016-04-25 22:34,2016-04-25 22:45,60.0,1.0,,,201604252234-KLOT-WUUS53-SVRLOT,BMD,2016
LOT,2016-06-23 01:52,2016-06-23 06:45,2016-06-23 01:52,201606230645,FF,P,W,2,NEW,,2730.053040216624,2016-06-23 01:52,00000,0,ER,OO,False,2016-06-23 01:52,2016-06-23 02:45,,,,,201606230152-KLOT-WGUS53-FFWLOT,MTF,2016
LOT,2016-06-23 00:59,2016-06-23 01:45,2016-06-23 00:59,201606230145,TO,P,W,9,NEW,,430.6880138828718,2016-06-23 00:59,,,,,False,2016-06-23 00:59,2016-06-23 01:10,,1.0,OBSERVED,,201606230059-KLOT-WFUS53-TORLOT,IZZI,2016
LOT,2016-07-18 01:47,2016-07-18 02:15,2016-07-18 01:47,201607180215,TO,P,W,18,NEW,,299.9670260613351,2016-07-18 01:47,,,,,False,2016-07-18 01:47,2016-07-18 01:58,,1.0,RADAR INDICATED,,201607180147-KLOT-WFUS53-TORLOT,RC,2016
LOT,2016-08-15 22:06,2016-08-16 02:00,2016-08-15 22:06,201608160200,FF,P,W,14,NEW,,1468.3149795815286,2016-08-15 22:06,00000,0,ER,OO,False,2016-08-15 22:06,2016-08-16 00:35,,,,,201608152206-KLOT-WGUS53-FFWLOT,BIRK,2016
LOT,2016-07-24 23:30,2016-07-25 00:00,2016-07-24 23:30,201607250000,SV,P,W,84,NEW,,703.3655935485878,2016-07-24 23:30,,,,,False,2016-07-24 23:30,2016-07-24 23:44,60.0,1.0,,,201607242330-KLOT-WUUS53-SVRLOT,LENNING,2016
LOT,2016-06-23 03:47,2016-06-23 04:30,2016-06-23 03:47,201606230430,TO,P,W,15,NEW,,570.2133633245196,2016-06-23 03:47,,,,,False,2016-06-23 03:47,2016-06-23 03:59,,0.0,OBSERVED,,201606230347-KLOT-WFUS53-TORLOT,IZZI,2016
LOT,2016-03-16 02:24,2016-03-16 03:00,2016-03-16 02:24,201603160300,SV,P,W,4,NEW,,887.8005894752931,2016-03-16 02:24,,,,,False,2016-03-16 02:24,2016-03-16 02:41,60.0,1.0,,,201603160224-KLOT-WUUS53-SVRLOT,BMD,2016
LOT,2016-01-13 22:33,2016-01-16 12:00,2016-01-13 22:33,201601161200,FL,P,W,1,NEW,,99.14241582491864,2016-01-13 22:33,LATI2,1,ER,UU,False,2016-01-13 22:33,2016-01-14 03:40,,,,,201601132233-KLOT-WGUS43-FLWLOT,WDM,2016
LOT,2016-07-29 19:28,2016-07-29 22:30,2016-07-29 19:28,201607292230,FF,P,W,10,NEW,,462.4677212085794,2016-07-29 19:28,00000,0,ER,OO,False,2016-07-29 19:28,2016-07-29 20:22,,,,,201607291928-KLOT-WGUS53-FFWLOT,KREIN,2016
