valid,tmpf,relh,pressure_hpa
2014-01-01 00:51,12.0,76.59,1027.3
2014-01-01 01:08,12.0,76.59,1026.07576600101
2014-01-01 01:17,12.0,72.91,1026.414404867677
2014-01-01 01:51,12.0,76.59,1028.2
2014-01-01 02:51,12.0,72.91,1028.1
2014-01-01 03:00,11.0,76.49,1026.414404867677
2014-01-01 03:39,11.0,76.49,1025.737127134343
2014-01-01 03:51,11.0,72.79,1027.3
2014-01-01 04:17,11.0,72.79,1026.07576600101
2014-01-01 04:25,11.0,72.79,1025.737127134343
2014-01-01 04:45,10.4,72.12,1025.737127134343
2014-01-01 04:51,10.0,75.77,1027.0
2014-01-01 05:51,10.0,75.77,1026.5
2014-01-01 05:56,10.0,75.77,1025.059849401009
2014-01-01 06:18,10.4,72.12,1024.721210534342
2014-01-01 06:51,11.0,72.79,1026.3
2014-01-01 07:22,11.0,76.49,1024.721210534342
2014-01-01 07:34,11.0,76.49,1024.721210534342
2014-01-01 07:51,11.0,76.49,1026.1
2014-01-01 08:51,12.0,79.79,1025.7
2014-01-01 09:51,14.0,79.96,1025.0
2014-01-01 10:51,14.0,79.96,1025.1
2014-01-01 11:51,15.0,80.05,1025.1
2014-01-01 12:36,15.0,83.33,1023.705293934341
2014-01-01 12:51,16.0,80.13,1024.9
2014-01-01 13:25,17.0,80.22,1023.705293934341
2014-01-01 13:43,17.0,80.22,1023.705293934341
2014-01-01 13:51,19.0,76.66,1025.1
2014-01-01 14:14,21.0,77.45,1024.043932801008
2014-01-01 14:31,21.0,77.45,1024.043932801008
2014-01-01 14:54,21.0,77.45,1025.3
2014-01-01 15:06,21.0,77.45,1024.382571667675
2014-01-01 15:39,21.0,77.45,1024.721210534342
2014-01-01 15:49,21.2,79.31,1024.721210534342
2014-01-01 15:51,21.0,77.45,1026.1
2014-01-01 15:53,21.0,77.45,1024.721210534342
2014-01-01 16:48,21.2,79.31,1024.043932801008
2014-01-01 16:51,21.0,77.45,1025.4
2014-01-01 17:08,21.0,77.45,1024.043932801008
2014-01-01 17:51,21.0,77.45,1024.7
2014-01-01 18:26,21.0,77.45,1023.3666550676738
2014-01-01 18:43,21.0,77.45,1023.028016201007
2014-01-01 18:51,21.0,77.45,1024.2
2014-01-01 19:10,21.2,79.31,1022.68937733434
2014-01-01 19:33,21.0,77.45,1022.350738467673
2014-01-01 19:51,21.0,77.45,1023.7
2014-01-01 20:51,21.0,77.45,1023.3
2014-01-01 21:51,21.0,77.45,1023.5
2014-01-01 22:20,21.0,80.55,1022.012099601006
2014-01-01 22:33,22.0,77.54,1022.012099601006
2014-01-01 22:45,21.2,79.31,1022.012099601006
2014-01-01 22:51,21.0,80.55,1023.2
2014-01-01 23:26,21.0,80.55,1022.012099601006
2014-01-01 23:51,22.0,77.54,1023.1
2014-01-02 00:07,22.0,77.54,1022.012099601006
2014-01-02 00:22,22.0,77.54,1022.012099601006
2014-01-02 00:41,22.0,77.54,1022.012099601006
2014-01-02 00:51,22.0,77.54,1023.3
2014-01-02 01:19,22.0,77.54,1022.012099601006
2014-01-02 01:36,22.0,77.54,1022.012099601006
2014-01-02 01:51,22.0,77.54,1023.1
2014-01-02 02:14,22.0,77.54,1022.012099601006
2014-01-02 02:51,21.0,77.45,1022.012099601006
2014-01-02 03:03,21.0,77.45,1022.012099601006
2014-01-02 03:30,21.0,77.45,1021.673460734339
2014-01-02 03:51,21.0,77.45,1022.6
2014-01-02 04:13,21.0,73.88,1021.673460734339
2014-01-02 04:51,21.0,73.88,1022.4
2014-01-02 05:51,21.0,73.88,1021.7
2014-01-02 06:51,21.0,73.88,1021.2
2014-01-02 07:18,21.2,73.32,1019.980266401004
2014-01-02 07:51,21.0,73.88,1021.1
2014-01-02 08:40,21.2,73.32,1019.980266401004
2014-01-02 08:53,21.0,73.88,1019.980266401004
2014-01-02 09:13,21.0,77.45,1019.30298866767
2014-01-02 09:31,21.0,80.55,1019.30298866767
2014-01-02 09:51,21.0,80.55,1020.1
2014-01-02 10:20,17.0,80.22,1018.9643498010029
2014-01-02 10:33,17.0,80.22,1018.9643498010029
2014-01-02 10:51,17.0,80.22,1020.0
2014-01-02 11:40,18.0,80.29,1019.30298866767
2014-01-02 11:51,18.0,80.29,1020.5
