valid,tmpf,relh,pressure_hpa
2010-01-01 00:53,14.0,73.19,1024.0
2010-01-01 01:53,12.9,73.74,1024.8
2010-01-01 02:53,10.9,72.85,1025.0
2010-01-01 03:53,10.9,69.89,1025.4
2010-01-01 04:53,9.0,76.08,1025.9
2010-01-01 05:53,8.1,75.29,1026.1
2010-01-01 06:53,7.0,79.13,1026.7
2010-01-01 07:53,7.0,75.88,1027.3
2010-01-01 08:53,6.0,79.05,1027.5
2010-01-01 09:53,5.0,79.32,1027.7
2010-01-01 10:53,4.0,83.42,1027.8
2010-01-01 11:53,4.0,79.97,1028.4
2010-01-01 12:53,4.0,79.97,1028.6
2010-01-01 13:53,3.0,79.14,1029.1
2010-01-01 14:53,5.0,76.03,1029.7
2010-01-01 15:53,7.0,75.88,1030.2
2010-01-01 16:53,8.1,75.29,1030.0
2010-01-01 17:53,10.0,72.75,1029.6
2010-01-01 18:53,10.9,72.85,1029.2
2010-01-01 19:53,12.0,69.38,1028.8
2010-01-01 20:53,12.0,69.38,1029.4
2010-01-01 21:53,10.0,72.75,1029.1
2010-01-01 22:53,10.0,72.75,1029.7
2010-01-01 23:53,9.0,76.08,1029.6
2010-01-02 00:53,9.0,76.08,1030.2
2010-01-02 01:12,8.6,78.18,1028.446238067679
2010-01-02 01:37,8.6,71.92,1028.107599201012
2010-01-02 01:53,7.0,79.13,1030.3
2010-01-02 02:53,5.0,79.32,1030.7
2010-01-02 03:53,4.0,79.97,1031.0
2010-01-02 04:53,4.0,75.92,1030.9
2010-01-02 05:53,1.9,83.28,1031.1
2010-01-02 06:53,1.9,79.79,1031.5
2010-01-02 07:53,1.9,79.79,1032.1
2010-01-02 08:53,1.0,78.95,1032.0
2010-01-02 09:53,0.0,78.48,1031.7
2010-01-02 10:53,0.0,78.48,1031.7
2010-01-02 11:53,-0.9,78.4,1032.0
2010-01-02 12:53,-3.0,81.71,1032.9
2010-01-02 13:53,-2.0,78.29,1033.1
2010-01-02 14:53,0.0,78.48,1034.0
2010-01-02 15:53,1.9,75.71,1034.3
2010-01-02 16:53,3.0,75.82,1034.4
2010-01-02 17:53,4.0,72.74,1034.0
2010-01-02 18:53,5.0,72.18,1032.9
2010-01-02 19:53,6.0,75.43,1032.1
2010-01-02 20:53,6.0,72.31,1031.8
2010-01-02 21:53,5.0,72.18,1032.3
2010-01-02 22:53,1.9,75.71,1032.1
2010-01-02 23:53,0.0,75.15,1032.2
2010-01-03 00:53,0.0,71.25,1032.5
2010-01-03 01:53,0.0,71.25,1033.0
2010-01-03 02:53,-4.0,78.48,1033.6
2010-01-03 03:53,-5.0,79.16,1033.3
2010-01-03 04:53,-4.0,78.48,1032.8
2010-01-03 05:53,-2.0,71.35,1032.3
2010-01-03 06:53,-4.0,75.09,1032.1
2010-01-03 07:53,-5.0,74.97,1032.4
2010-01-03 08:53,-5.0,74.97,1032.0
2010-01-03 09:53,-2.0,71.35,1031.9
2010-01-03 10:53,-2.0,71.35,1032.0
2010-01-03 11:53,-4.0,75.09,1032.3
2010-01-03 12:53,-6.0,78.29,1032.7
2010-01-03 13:53,-5.0,79.16,1032.8
2010-01-03 14:53,0.0,68.19,1033.0
2010-01-03 15:53,6.0,59.2,1033.0
2010-01-03 16:53,8.1,62.7,1033.0
2010-01-03 17:53,9.0,63.42,1032.3
2010-01-03 18:53,9.0,66.16,1031.8
2010-01-03 19:53,10.0,63.26,1031.5
2010-01-03 20:53,10.0,66.29,1031.5
2010-01-03 21:53,9.0,69.33,1031.3
