valid,tmpf,relh,pressure_hpa
2008-01-01 00:21,32.0,92.97,1008.8051838009928
2008-01-01 00:51,32.0,92.29,1009.3
2008-01-01 01:20,32.0,92.97,1008.466544934326
2008-01-01 01:51,32.0,92.29,1009.2
2008-01-01 02:03,30.2,92.92,1008.466544934326
2008-01-01 02:51,31.0,92.26,1009.3
2008-01-01 03:51,30.0,92.23,1009.8
2008-01-01 04:19,30.2,86.28,1009.4824615343268
2008-01-01 04:33,30.2,86.28,1009.8211004009939
2008-01-01 04:35,30.2,86.28,1009.8211004009939
2008-01-01 04:51,29.0,88.82,1010.7
2008-01-01 05:10,28.4,86.18,1010.4983781343279
2008-01-01 05:36,26.6,92.8,1010.8370170009949
2008-01-01 05:51,27.0,84.8,1012.0
2008-01-01 06:06,26.6,86.07,1011.5142947343289
2008-01-01 06:21,26.6,79.77,1011.5142947343289
2008-01-01 06:31,26.6,79.77,1011.5142947343289
2008-01-01 06:42,24.8,85.96,1011.8529336009959
2008-01-01 06:47,24.8,85.96,1011.8529336009959
2008-01-01 06:51,25.0,87.96,1012.7
2008-01-01 07:12,24.8,85.96,1012.1915724676629
2008-01-01 07:22,24.8,85.96,1012.5302113343299
2008-01-01 07:37,24.8,85.96,1012.8688502009969
2008-01-01 07:51,24.0,83.96,1014.0
2008-01-01 08:01,24.8,79.62,1013.5461279343309
2008-01-01 08:11,23.0,85.85,1013.8847668009979
2008-01-01 08:24,23.0,85.85,1014.2234056676649
2008-01-01 08:51,23.0,80.71,1015.2
2008-01-01 09:19,23.0,85.85,1014.9006834009989
2008-01-01 09:42,23.0,85.85,1015.2393222676659
2008-01-01 09:51,23.0,80.71,1016.0
2008-01-01 10:02,23.0,79.47,1015.5779611343329
2008-01-01 10:51,23.0,80.71,1017.0
2008-01-01 11:02,23.0,79.47,1016.255238867667
2008-01-01 11:17,23.0,79.47,1016.255238867667
2008-01-01 11:40,21.2,85.74,1016.932516601001
2008-01-01 11:51,22.0,84.47,1017.8
2008-01-01 12:03,21.2,85.74,1017.2711554676679
2008-01-01 12:13,21.2,85.74,1017.2711554676679
2008-01-01 12:27,21.2,79.31,1017.609794334335
2008-01-01 12:51,21.0,77.45,1018.6
2008-01-01 13:51,21.0,77.45,1019.0
2008-01-01 14:51,21.0,73.88,1019.9
2008-01-01 15:51,21.0,77.45,1020.6
2008-01-01 16:49,21.2,79.31,1019.980266401004
2008-01-01 16:51,21.0,77.45,1021.0
2008-01-01 17:20,21.2,79.31,1019.980266401004
2008-01-01 17:51,21.0,77.45,1020.9
2008-01-01 18:29,21.2,79.31,1019.980266401004
2008-01-01 18:51,21.0,77.45,1021.1
2008-01-01 19:51,20.0,77.35,1021.8
2008-01-01 20:21,19.4,73.13,1020.9961830010049
2008-01-01 20:51,19.0,76.66,1022.6
2008-01-01 21:20,19.4,73.13,1022.350738467673
2008-01-01 21:51,18.0,80.29,1023.9
2008-01-01 22:38,17.6,72.93,1024.043932801008
2008-01-01 22:46,15.8,78.84,1024.043932801008
2008-01-01 22:51,16.0,73.34,1025.2
2008-01-01 22:58,15.8,72.73,1024.382571667675
2008-01-01 23:51,15.0,76.27,1026.3
2008-01-02 00:51,13.0,70.07,1027.1
2008-01-02 01:51,11.0,69.83,1027.7
2008-01-02 02:51,8.0,72.46,1028.3
2008-01-02 03:51,7.0,69.34,1028.8
2008-01-02 04:51,6.0,68.64,1029.3
2008-01-02 05:51,4.0,72.61,1029.8
2008-01-02 06:51,4.0,68.96,1030.0
2008-01-02 07:51,3.0,71.88,1030.8
2008-01-02 08:51,2.0,71.75,1031.3
2008-01-02 09:51,2.0,75.57,1032.0
2008-01-02 09:58,1.4,77.49,1030.8167101343479
2008-01-02 10:51,4.0,72.61,1032.8
2008-01-02 11:16,3.2,71.29,1031.4939878676819
2008-01-02 11:51,2.0,75.57,1033.5
2008-01-02 12:28,1.4,77.49,1032.8485433343499
2008-01-02 12:51,3.0,75.68,1034.4
2008-01-02 13:51,6.0,75.36,1034.8
2008-01-02 14:30,6.8,78.01,1034.2030988010179
2008-01-02 14:51,7.0,79.35,1036.2
2008-01-02 15:51,11.0,72.79,1036.9
2008-01-02 16:51,15.0,69.75,1037.0
2008-01-02 17:51,17.0,67.21,1037.0
2008-01-02 18:51,19.0,64.28,1037.5
2008-01-02 19:51,20.0,61.85,1037.4
2008-01-02 20:51,19.0,64.28,1038.2
2008-01-02 21:51,19.0,61.72,1038.7
2008-01-02 22:51,16.0,67.07,1039.8
2008-01-02 23:51,15.0,66.96,1040.3
2008-01-03 00:51,13.0,70.07,1041.0
2008-01-03 01:51,10.0,72.69,1041.4
2008-01-03 02:51,9.0,72.56,1041.6
2008-01-03 03:51,8.0,68.89,1041.5
2008-01-03 04:51,7.0,72.34,1041.7
2008-01-03 05:51,6.0,75.36,1040.9
2008-01-03 06:51,5.0,75.89,1040.8
2008-01-03 07:51,4.0,79.74,1040.9
2008-01-03 08:51,3.0,78.99,1040.9
2008-01-03 09:51,2.0,83.04,1041.2
2008-01-03 10:51,1.0,82.97,1040.9
2008-01-03 11:51,0.0,82.89,1041.0
2008-01-03 12:51,0.0,82.89,1040.8
2008-01-03 13:51,0.0,87.27,1040.2
2008-01-03 14:51,4.0,75.78,1040.0
2008-01-03 15:51,10.0,69.14,1039.7
2008-01-03 16:51,13.0,63.97,1039.0
2008-01-03 17:51,17.0,58.49,1037.7
2008-01-03 18:51,19.0,58.78,1036.6
2008-01-03 19:51,20.0,56.56,1034.7
2008-01-03 20:51,20.0,59.4,1033.3
2008-01-03 21:51,19.0,58.78,1032.9
2008-01-03 22:51,17.0,69.99,1032.4
2008-01-03 23:51,18.0,73.56,1031.7
2008-01-04 00:51,19.0,73.67,1030.9
2008-01-04 01:51,21.0,70.46,1030.2
2008-01-04 02:51,22.0,67.82,1029.8
2008-01-04 03:51,22.0,71.12,1029.4
2008-01-04 04:51,23.0,67.96,1029.0
2008-01-04 05:51,23.0,67.96,1028.5
2008-01-04 06:51,23.0,67.96,1028.0
2008-01-04 07:51,23.0,67.96,1027.9
2008-01-04 08:51,22.0,71.12,1027.7
2008-01-04 09:51,23.0,71.24,1027.0
2008-01-04 10:51,24.0,70.81,1026.9
2008-01-04 11:51,25.0,68.2,1026.6
2008-01-04 12:51,25.0,68.2,1026.1
2008-01-04 13:51,25.0,68.2,1025.8
2008-01-04 14:51,26.0,65.21,1025.6
2008-01-04 15:51,27.0,62.83,1025.6
2008-01-04 16:51,28.0,60.1,1024.8
2008-01-04 17:51,30.0,58.08,1023.9
