valid,tmpf,relh,pressure_hpa
2007-01-01 00:03,44.6,100.0,1005.418795134323
2007-01-01 00:53,45.0,96.63,1006.3
2007-01-01 01:53,44.0,92.69,1006.5
2007-01-01 02:53,43.0,92.65,1006.9
2007-01-01 03:53,42.0,95.92,1007.5
2007-01-01 04:24,42.8,93.3,1007.450628334325
2007-01-01 04:53,42.0,95.92,1007.7
2007-01-01 05:04,42.8,86.99,1007.789267200992
2007-01-01 05:41,41.0,86.89,1007.789267200992
2007-01-01 05:53,41.0,88.76,1008.0
2007-01-01 06:02,39.2,93.19,1008.127906067659
2007-01-01 06:53,37.0,81.8,1009.0
2007-01-01 07:01,37.4,80.65,1008.8051838009928
2007-01-01 07:21,35.6,86.59,1009.14382266766
2007-01-01 07:53,34.0,85.24,1009.8
2007-01-01 08:16,33.8,86.49,1009.8211004009939
2007-01-01 08:29,33.8,80.36,1009.8211004009939
2007-01-01 08:53,33.0,81.5,1010.6
2007-01-01 09:53,32.0,88.32,1010.7
2007-01-01 10:53,32.0,88.32,1011.2
2007-01-01 11:09,32.0,86.39,1010.8370170009949
2007-01-01 11:49,32.0,86.39,1011.1756558676619
2007-01-01 11:53,32.0,88.32,1011.8
2007-01-01 12:06,32.0,86.39,1011.5142947343289
2007-01-01 12:53,32.0,92.29,1012.6
2007-01-01 13:53,33.0,91.66,1013.7
2007-01-01 14:53,33.0,95.75,1014.7
2007-01-01 15:53,34.0,96.46,1016.0
2007-01-01 16:53,33.0,100.0,1017.0
2007-01-01 17:00,33.8,100.0,1016.5938777343339
2007-01-01 17:26,33.8,100.0,1016.5938777343339
2007-01-01 17:53,34.0,96.46,1017.4
2007-01-01 18:53,36.0,85.37,1018.2
2007-01-01 19:53,37.0,85.43,1019.6
2007-01-01 20:53,38.0,78.96,1021.0
2007-01-01 21:53,38.0,79.08,1022.3
2007-01-01 22:53,37.0,81.8,1023.7
2007-01-01 23:53,37.0,81.8,1025.0
2007-01-02 00:53,35.0,88.47,1025.8
2007-01-02 01:53,32.0,92.29,1026.2
2007-01-02 02:53,32.0,88.32,1027.3
2007-01-02 03:53,30.0,95.69,1027.4
2007-01-02 04:53,29.0,96.38,1027.8
2007-01-02 05:53,28.0,95.65,1028.0
2007-01-02 06:53,27.0,96.35,1028.2
2007-01-02 07:53,26.0,95.61,1029.0
2007-01-02 08:53,26.0,95.61,1029.2
2007-01-02 09:53,25.0,96.31,1029.4
2007-01-02 10:53,25.0,96.31,1030.0
2007-01-02 11:53,25.0,96.31,1030.5
2007-01-02 12:53,24.0,91.32,1030.8
2007-01-02 13:53,26.0,95.61,1031.2
2007-01-02 14:53,30.0,92.23,1031.3
2007-01-02 15:53,33.0,88.37,1031.6
2007-01-02 16:53,35.0,84.69,1030.9
2007-01-02 17:53,38.0,82.46,1029.9
2007-01-02 18:53,40.0,82.6,1028.8
2007-01-02 19:53,41.0,75.88,1028.4
2007-01-02 20:53,42.0,72.78,1028.4
2007-01-02 21:53,40.0,79.12,1028.0
2007-01-02 22:53,36.0,89.16,1028.1
2007-01-02 23:53,33.0,91.66,1027.7
2007-01-03 00:53,36.0,85.37,1026.8
2007-01-03 01:53,34.0,88.42,1026.6
2007-01-03 02:53,34.0,88.42,1025.8
